codigo_municipio,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed
68397,0.1751835953101328,True,0.1751835953101328,True
91407,0.2326684727295775,True,0.2326684727295775,True
25398,0.1589957001992672,True,0.1589957001992672,True
05390,0.1588426984159165,True,0.1588426984159165,True
41396,0.200485645603982,True,0.200485645603982,True
54398,0.2076902500365385,True,0.2076902500365385,True
99524,0.3821107288614359,True,0.3821107288614359,True
85136,0.18724478605741,True,0.18724478605741,True
19392,0.2225297877342232,True,0.2225297877342232,True
63401,0.1602930224570084,True,0.1602930224570084,True
52390,0.2183487060505397,True,0.2183487060505397,True
05400,0.1588426984159165,True,0.1588426984159165,True
52399,0.2183487060505397,True,0.2183487060505397,True
70400,0.2357543664470872,True,0.2357543664470872,True
76400,0.1590938131982256,True,0.1590938131982256,True
15403,0.1811504657502856,True,0.1811504657502856,True
19397,0.2225297877342232,True,0.2225297877342232,True
25402,0.1589957001992672,True,0.1589957001992672,True
15401,0.1811504657502856,True,0.1811504657502856,True
76403,0.1590938131982256,True,0.1590938131982256,True
91430,0.2326684727295775,True,0.2326684727295775,True
66400,0.169324647624077,True,0.169324647624077,True
54377,0.2076902500365385,True,0.2076902500365385,True
15377,0.1811504657502856,True,0.1811504657502856,True
68385,0.1751835953101328,True,0.1751835953101328,True
68406,0.1751835953101328,True,0.1751835953101328,True
86573,0.2314213944686926,True,0.2314213944686926,True
52405,0.2183487060505397,True,0.2183487060505397,True
50400,0.1792150140840833,True,0.1792150140840833,True
25407,0.1589957001992672,True,0.1589957001992672,True
73408,0.1846202682881172,True,0.1846202682881172,True
91001,0.2326684727295775,True,0.2326684727295775,True
73411,0.1846202682881172,True,0.1846202682881172,True
05411,0.1588426984159165,True,0.1588426984159165,True
52411,0.2183487060505397,True,0.2183487060505397,True
27413,0.2805305637460625,True,0.2805305637460625,True
19418,0.2225297877342232,True,0.2225297877342232,True
23417,0.2397809521843081,True,0.2397809521843081,True
52418,0.2183487060505397,True,0.2183487060505397,True
23419,0.2397809521843081,True,0.2397809521843081,True
70418,0.2357543664470872,True,0.2357543664470872,True
54405,0.2076902500365385,True,0.2076902500365385,True
68418,0.1751835953101328,True,0.1751835953101328,True
54418,0.2076902500365385,True,0.2076902500365385,True
08421,0.1635341224390722,True,0.1635341224390722,True
15425,0.1811504657502856,True,0.1811504657502856,True
68425,0.1751835953101328,True,0.1751835953101328,True
05425,0.1588426984159165,True,0.1588426984159165,True
25426,0.1589957001992672,True,0.1589957001992672,True
25430,0.1589957001992672,True,0.1589957001992672,True
13430,0.2137851743689069,True,0.2137851743689069,True
52427,0.2183487060505397,True,0.2183487060505397,True
13433,0.2137851743689069,True,0.2137851743689069,True
44430,0.284318656230732,True,0.284318656230732,True
70429,0.2357543664470872,True,0.2357543664470872,True
68432,0.1751835953101328,True,0.1751835953101328,True
08433,0.1635341224390722,True,0.1635341224390722,True
52435,0.2183487060505397,True,0.2183487060505397,True
08436,0.1635341224390722,True,0.1635341224390722,True
20443,0.2079822727349517,True,0.2079822727349517,True
44560,0.284318656230732,True,0.284318656230732,True
85139,0.18724478605741,True,0.18724478605741,True
17001,0.1694528733883225,True,0.1694528733883225,True
25436,0.1589957001992672,True,0.1589957001992672,True
17433,0.1694528733883225,True,0.1694528733883225,True
50325,0.1792150140840833,True,0.1792150140840833,True
94663,0.304190041584309,True,0.304190041584309,True
13440,0.2137851743689069,True,0.2137851743689069,True
13442,0.2137851743689069,True,0.2137851743689069,True
05440,0.1588426984159165,True,0.1588426984159165,True
15442,0.1811504657502856,True,0.1811504657502856,True
73443,0.1846202682881172,True,0.1846202682881172,True
17442,0.1694528733883225,True,0.1694528733883225,True
17444,0.1694528733883225,True,0.1694528733883225,True
66440,0.169324647624077,True,0.169324647624077,True
17446,0.1694528733883225,True,0.1694528733883225,True
68444,0.1751835953101328,True,0.1751835953101328,True
05001,0.1588426984159165,True,0.1588426984159165,True
25438,0.1589957001992672,True,0.1589957001992672,True
27425,0.2805305637460625,True,0.2805305637460625,True
27430,0.2805305637460625,True,0.2805305637460625,True
27450,0.2805305637460625,True,0.2805305637460625,True
73449,0.1846202682881172,True,0.1846202682881172,True
19450,0.2225297877342232,True,0.2225297877342232,True
50330,0.1792150140840833,True,0.1792150140840833,True
18460,0.2212326863924864,True,0.2212326863924864,True
15455,0.1811504657502856,True,0.1811504657502856,True
95200,0.2402816468432425,True,0.2402816468432425,True
19455,0.2225297877342232,True,0.2225297877342232,True
91460,0.2326684727295775,True,0.2326684727295775,True
