codigo_municipio,year,round,left_share,right_share,abstention_rate,delta_left,delta_right,delta_abstention
47720,2010,2,,0.9349705984088551,,,,
47720,2014,1,,0.19611940298507463,,,-0.6069062222078863,
47720,2014,2,,0.21679284239504473,,,-0.7181777560138104,
47720,2018,1,0.382808181315644,0.2882808181315644,,,0.09216141514648979,
47720,2018,2,0.5097485890200103,0.47562852744997436,,,0.2588356850549296,
47720,2022,1,0.5378109452736318,0.3706467661691542,,0.15500276395798784,0.08236594803758979,
47720,2022,2,0.6518155491200713,0.33415014479839605,,0.14206696010006103,-0.1414783826515783,
47745,2002,1,0.5494949494949495,0.31021324354657687,,,,
47745,2006,1,0.19357231149567367,0.5025957972805933,,-0.3559226379992758,0.19238255373401647,
47745,2010,1,0.16190307118764424,0.6845375466003906,,-0.03166924030802942,0.18194174931979723,
47745,2010,2,,0.8662420382165605,,,,
47745,2014,1,,0.14538614737773844,,,-0.5391513992226521,
47745,2014,2,,0.1647482014388489,,,-0.7014938367777116,
47745,2018,1,0.36021693491952417,0.34219734079776065,,,0.1968111934200222,
47745,2018,2,0.460458360232408,0.513234344738541,,,0.3484861432996921,
47745,2022,1,0.5420293991722563,0.28985300413871845,,0.18181246425273218,-0.0523443366590422,
47745,2022,2,0.7053224796493425,0.2629931120851597,,0.24486411941693448,-0.25024123265338133,
47798,2002,1,0.14068021201413428,0.786439929328622,,,,
47798,2006,1,0.21905476369092272,0.5855213803450863,,0.07837455167678845,-0.20091854898353567,
47798,2010,1,0.10660980810234541,0.5199893390191898,,-0.11244495558857731,-0.06553204132589652,
47798,2010,2,,0.8946742041059209,,,,
47798,2014,1,,0.14728461757179415,,,-0.37270472144739564,
47798,2014,2,,0.16488132745221593,,,-0.729792876653705,
47798,2018,1,0.23264311814859928,0.23345513601299228,,,0.08617051844119814,
47798,2018,2,0.4160339437248772,0.556945064761054,,,0.39206373730883803,
47798,2022,1,0.46314035818408994,0.4148271553519367,,0.23049724003549066,0.18137201933894442,
47798,2022,2,0.5668226729069162,0.41306985612757846,,0.15078872918203906,-0.14387520863347553,
47960,2002,1,0.02041560335399198,0.9354721108275611,,,,
47960,2006,1,0.04220779220779221,0.8371985157699443,,0.02179218885380023,-0.09827359505761679,
47960,2010,1,0.01729615248852806,0.831627250264737,,-0.024911639719264148,-0.005571265505207257,
47960,2010,2,,0.9252187748607796,,,,
47960,2014,1,,0.3745414526779164,,,-0.45708579758682066,
47960,2014,2,,0.47711864406779664,,,-0.448100130792983,
47960,2018,1,0.13585232189212576,0.4877415633112201,,,0.11320011063330371,
47960,2018,2,0.21613518669937312,0.7721449986372309,,,0.2950263545694342,
47960,2022,1,0.29720670391061454,0.5581005586592179,,0.16135438201848878,0.07035899534799783,
47960,2022,2,0.40751108000933056,0.5794261721483555,,0.19137589330995744,-0.1927188264888754,
47980,2002,1,0.7072639601804324,0.1676777103748639,,,,
47980,2006,1,0.22189574491239525,0.5411905539231691,,-0.4853682152680371,0.37351284354830516,
47980,2010,1,0.3247063940843845,0.5337103088299261,,0.10281064917198926,-0.007480245093242965,
47980,2010,2,,0.827061310782241,,,,
47980,2014,1,,0.23915569326103794,,,-0.2945546155688882,
47980,2014,2,,0.23626118275822006,,,-0.5908001280240209,
47980,2018,1,0.4697112551561579,0.2896287566293459,,,0.05047306336830795,
47980,2018,2,0.6153763325078067,0.3591041240443631,,,0.12284294128614304,
47980,2022,1,0.642245138782002,0.19337129957416244,,0.17253388362584404,-0.09625745705518346,
47980,2022,2,0.7758707492333745,0.19826994370451737,,0.16049441672556786,-0.16083418033984573,
50001,2002,1,0.17470423469575794,0.6669737957468765,,,,
50001,2006,1,0.2152075312273318,0.6942232425409124,,0.04050329653157386,0.027249446794035848,
50001,2010,1,0.049049079567558336,0.5500887200531711,,-0.16615845165977347,-0.14413452248774128,
50001,2010,2,,0.7082793569822465,,,,
50001,2014,1,,0.37510846985195506,,,-0.17498025020121605,
50001,2014,2,,0.6174568835281179,,,-0.09082247345412864,
50001,2018,1,0.16757601452588866,0.45214048203575535,,,0.07703201218380029,
50001,2018,2,0.3341764000429311,0.6086879424350318,,,-0.008768941093086124,
50001,2022,1,0.28447646955734973,0.179591054886026,,0.11690045503146107,-0.27254942714972935,
50001,2022,2,0.36585715937498753,0.6019951278053993,,0.03168075933205644,-0.006692814629632449,
50006,2002,1,0.12685925015365704,0.6305470190534727,,,,
50006,2006,1,0.17211695191524043,0.7356356968215159,,0.04525770176158339,0.1050886777680432,
50006,2010,1,0.037114579368100496,0.6911686334221545,,-0.13500237254713993,-0.04446706339936135,
50006,2010,2,,0.8059248612608296,,,,
50006,2014,1,,0.4395158735187884,,,-0.2516527599033661,
50006,2014,2,,0.6822734329812171,,,-0.12365142827961251,
50006,2018,1,0.13960405242122875,0.5100613439910773,,,0.07054547047228887,
50006,2018,2,0.2758322317029203,0.6484316788847494,,,-0.033841754096467724,
50006,2022,1,0.2465659908978072,0.1120190318576748,,0.10696193847657845,-0.39804231213340246,
50006,2022,2,0.32474934902507535,0.6329321550858057,,0.048917117322155035,-0.015499523798943704,
50110,2002,1,0.55625,0.31145833333333334,,,,
50110,2006,1,0.1792279411764706,0.6139705882352942,,-0.37702205882352946,0.3025122549019608,
50110,2010,1,0.017623363544813697,0.7366565961732124,,-0.1616045776316569,0.12268600793791828,
50110,2010,2,,0.8433464345873105,,,,
50110,2014,1,,0.46450939457202506,,,-0.2721472016011874,
50110,2014,2,,0.6027268453220498,,,-0.24061958926526072,
50110,2018,1,0.17905646890636168,0.5682630450321658,,,0.10375365046014079,
50110,2018,2,0.26775541207747816,0.676414736042537,,,0.0736878907204872,
50110,2022,1,0.231055900621118,0.05714285714285714,,0.05199943171475632,-0.5111201878893087,
50110,2022,2,0.29298780487804876,0.6716463414634146,,0.025232392800570602,-0.00476839457912237,
50124,2002,1,0.5362318840579711,0.36231884057971014,,,,
50124,2006,1,0.12304483837330553,0.6882168925964547,,-0.4131870456846655,0.32589805201674454,
50124,2010,1,0.02258469259723965,0.7936010037641155,,-0.10046014577606588,0.10538411116766078,
50124,2010,2,,0.8862876254180602,,,,
50124,2014,1,,0.5725149375339489,,,-0.22108606623016658,
50124,2014,2,,0.5976480470390593,,,-0.2886395783790009,
50124,2018,1,0.10145888594164457,0.583554376657825,,,0.01103943912387606,
50124,2018,2,0.18766937669376693,0.7594850948509485,,,0.16183704781188923,
50124,2022,1,0.16192937123169682,0.11053689348262992,,0.06047048529005225,-0.47301748317519504,
50124,2022,2,0.21068917018284106,0.7668073136427567,,0.023019793489074125,0.007322218791808166,
50150,2002,1,0.10290334435869165,0.6883498713708196,,,,
50150,2006,1,0.18181818181818182,0.7415420023014959,,0.07891483745949017,0.05319213093067632,
50150,2010,1,0.024787273399926008,0.7101368849426563,,-0.15703090841825582,-0.03140511735883966,
50150,2010,2,,0.8247402470103902,,,,
50150,2014,1,,0.4099454214675561,,,-0.3001914634751002,
50150,2014,2,,0.6202962962962963,,,-0.20444395071409383,
50150,2018,1,0.13106796116504854,0.5395453469097797,,,0.12959992544222365,
50150,2018,2,0.2586082350108355,0.6636166626535035,,,0.04332036635720715,
50150,2022,1,0.23857868020304568,0.0691219354141916,,0.10751071903799714,-0.47042341149558814,
50150,2022,2,0.32072033444099046,0.6360810376246114,,0.06211209943015494,-0.027535625028892063,
50223,2002,1,0.043478260869565216,0.748792270531401,,,,
50223,2006,1,0.060832443970117396,0.8911419423692636,,0.01735418310055218,0.14234967183786262,
50223,2010,1,0.014125467386788533,0.7444952222683838,,-0.04670697658332886,-0.14664672010087976,
50223,2010,2,,0.8795765328628143,,,,
50223,2014,1,,0.5745105872952457,,,-0.1699846349731381,
50223,2014,2,,0.757883291047481,,,-0.12169324181533336,
50223,2018,1,0.08850424559111691,0.6397779229261921,,,0.06526733563094633,
50223,2018,2,0.17409976874793526,0.7753551370994384,,,0.017471846051957396,
50223,2022,1,0.17334096109839817,0.2740274599542334,,0.08483671550728125,-0.3657504629719587,
50223,2022,2,0.22065600433721877,0.7584711303876389,,0.04655623558928351,-0.01688400671179946,
50226,2002,1,0.26264436479490244,0.5459976105137395,,,,
50226,2006,1,0.16811934294334563,0.7500838082467315,,-0.09452502185155681,0.20408619773299197,
50226,2010,1,0.027476038338658148,0.6939297124600639,,-0.1406433046046875,-0.056154095786667635,
50226,2010,2,,0.8023737234336186,,,,
50226,2014,1,,0.4539422326307572,,,-0.23998747982930663,
50226,2014,2,,0.6514764008370146,,,-0.15089732259660393,
50226,2018,1,0.13394462423588638,0.5360481841064365,,,0.08210595147567928,
50226,2018,2,0.2627791795159331,0.6763853845435006,,,0.024908983706485976,
50226,2022,1,0.21939862678557337,0.12871912240549285,,0.08545400254968699,-0.40732906170094363,
50226,2022,2,0.2912275263484191,0.675914445133292,,0.028448346832485982,-0.00047093941020859287,
50245,2002,1,0.0,0.0,,,,
50245,2006,1,0.056768558951965066,0.8930131004366813,,0.056768558951965066,0.8930131004366813,
50245,2010,1,0.009933774834437087,0.8388520971302428,,-0.04683478411752798,-0.05416100330643847,
50245,2010,2,,0.911452184179457,,,,
50245,2014,1,,0.6851385390428212,,,-0.1537135580874216,
50245,2014,2,,0.7458379578246392,,,-0.1656142263548177,
50245,2018,1,0.11425206124852769,0.5959952885747939,,,-0.08914325046802729,
50245,2018,2,0.16817155756207675,0.801354401805869,,,0.05551644398122979,
50245,2022,1,0.12797992471769135,0.1932245922208281,,0.01372786346916366,-0.4027706963539658,
50245,2022,2,0.18400876232201532,0.8083242059145673,,0.015837204759938578,0.0069698041086982965,
50251,2002,1,0.34551495016611294,0.3222591362126246,,,,
50251,2006,1,0.16977611940298507,0.6986940298507462,,-0.17573883076312788,0.37643489363812166,
50251,2010,1,0.07423117709437964,0.6325556733828208,,-0.09554494230860543,-0.06613835646792543,
50251,2010,2,,0.7719197707736389,,,,
50251,2014,1,,0.35351966873706003,,,-0.2790360046457608,
50251,2014,2,,0.41670128791026173,,,-0.3552184828633772,
50251,2018,1,0.3630305156085584,0.39074009119607156,,,0.037220422459011526,
50251,2018,2,0.4567307692307692,0.48695054945054944,,,0.07024926154028771,
50251,2022,1,0.42263083451202266,0.07411598302687411,,0.05960031890346423,-0.31662410816919745,
50251,2022,2,0.5061629153269025,0.45819935691318325,,0.04943214609613328,-0.028751192537366188,
50270,2002,1,0.1191806331471136,0.7616387337057728,,,,
50270,2006,1,0.057211925866236905,0.8589846897663175,,-0.06196870728087669,0.09734595606054464,
50270,2010,1,0.013626040878122634,0.8160484481453444,,-0.04358588498811427,-0.04293624162097309,
50270,2010,2,,0.9161442006269592,,,,
50270,2014,1,,0.5604467805519053,,,-0.25560166759343905,
50270,2014,2,,0.7125435540069687,,,-0.20360064661999056,
50270,2018,1,0.12186192468619247,0.6516736401673641,,,0.09122685961545873,
50270,2018,2,0.19463753723932473,0.7646474677259185,,,0.052103913718949846,
50270,2022,1,0.18205689277899342,0.24595185995623634,,0.06019496809280095,-0.4057217802111277,
50270,2022,2,0.23825503355704697,0.7407718120805369,,0.04361749631772224,-0.023875655645381633,
50287,2002,1,0.5238640702558228,0.31958762886597936,,,,
50287,2006,1,0.17753164556962026,0.6632911392405063,,-0.34633242468620257,0.34370351037452695,
50287,2010,1,0.050403665721143354,0.6637573641719398,,-0.1271279798484769,0.00046622493143344546,
50287,2010,2,,0.797517811997242,,,,
50287,2014,1,,0.48333727251240843,,,-0.18042009165953132,
50287,2014,2,,0.5549088086922779,,,-0.24260900330496415,
50287,2018,1,0.1833044816310829,0.5370263512213888,,,0.05368907870898032,
50287,2018,2,0.2952399306224706,0.6492580458662556,,,0.0943492371739777,
50287,2022,1,0.24388928828181164,0.08195542774982027,,0.06058480665072874,-0.45507092347156847,
50287,2022,2,0.31883324903051763,0.6467712021581521,,0.023593318408047015,-0.002486843708103481,
50313,2002,1,0.3248178239383533,0.5088365859787252,,,,
50313,2006,1,0.1866548889039886,0.6782632329958551,,-0.1381629350343647,0.16942664701712995,
50313,2010,1,0.04799202506408431,0.6488654704262793,,-0.13866286383990428,-0.029397762569575825,
50313,2010,2,,0.7734068064697178,,,,
50313,2014,1,,0.4754020363497954,,,-0.1734634340764839,
50313,2014,2,,0.577478907359452,,,-0.19592789911026587,
50313,2018,1,0.16750572082379864,0.5022707269846858,,,0.02686869063489039,
50313,2018,2,0.28855791133695463,0.6487471526195899,,,0.07126824526013797,
50313,2022,1,0.2762308193613366,0.09825819065110493,,0.10872509853753795,-0.40401253633358086,
50313,2022,2,0.36661023271829896,0.5950816379236133,,0.07805232138134433,-0.05366551469597658,
50318,2002,1,0.07849526066350711,0.753850710900474,,,,
50318,2006,1,0.12156862745098039,0.8190849673202615,,0.04307336678747328,0.06523425641978753,
50318,2010,1,0.018109452736318407,0.7657711442786069,,-0.10345917471466198,-0.05331382304165455,
50318,2010,2,,0.8531937172774869,,,,
50318,2014,1,,0.5532128514056225,,,-0.21255829287298444,
50318,2014,2,,0.7320251177394035,,,-0.12116859953808345,
50318,2018,1,0.09853646227605349,0.6098914963411557,,,0.05667864493553321,
50318,2018,2,0.19899600978246879,0.7457845282533144,,,0.013759410513910941,
50318,2022,1,0.2006424228518986,0.13594126419639785,,0.1021059605758451,-0.47395023214475784,
50318,2022,2,0.26725485816394906,0.7020326111235202,,0.06825884838148027,-0.043751917129794204,
50325,2002,1,0.0544464609800363,0.8820326678765881,,,,
50325,2006,1,0.12033898305084746,0.7067796610169491,,0.06589252207081117,-0.17525300685963896,
50325,2010,1,0.04513888888888889,0.5388888888888889,,-0.07520009416195858,-0.16789077212806025,
50325,2010,2,,0.6501111934766494,,,,
50325,2014,1,,0.43887362637362637,,,-0.10001526251526249,
50325,2014,2,,0.4897142857142857,,,-0.16039690776236365,
50325,2018,1,0.1896551724137931,0.48537095088819227,,,0.046497324514565896,
50325,2018,2,0.2450753186558517,0.7010428736964078,,,0.21132858798212212,
50325,2022,1,0.28551532033426186,0.11095636025998143,,0.09586014792046876,-0.3744145906282108,
50325,2022,2,0.37308282208588955,0.5839723926380368,,0.12800750343003786,-0.11707048105837103,
50330,2002,1,0.21122994652406418,0.2727272727272727,,,,
50330,2006,1,0.12547892720306514,0.7432950191570882,,-0.08575101932099904,0.47056774642981547,
50330,2010,1,0.05737316263632053,0.6486486486486487,,-0.06810576456674461,-0.09464637050843949,
50330,2010,2,,0.7630579297245964,,,,
50330,2014,1,,0.4011363636363636,,,-0.24751228501228506,
50330,2014,2,,0.4588998763906057,,,-0.3041580533339907,
50330,2018,1,0.4158273381294964,0.36810551558752996,,,-0.03303084804883366,
50330,2018,2,0.4675,0.4845,,,0.025600123609394287,
50330,2022,1,0.4281518774910845,0.0776169498636459,,0.012324539361588116,-0.29048856572388404,
50330,2022,2,0.5022806057288816,0.46798029556650245,,0.03478060572888153,-0.01651970443349754,
50350,2002,1,0.21293532338308457,0.4427860696517413,,,,
50350,2006,1,0.35241210139002455,0.47506132461161077,,0.13947677800693997,0.03227525495986949,
50350,2010,1,0.024863553668890235,0.6082474226804123,,-0.3275485477211343,0.13318609806880155,
50350,2010,2,,0.7408707865168539,,,,
50350,2014,1,,0.2611570247933884,,,-0.3470903978870239,
50350,2014,2,,0.3695090439276486,,,-0.3713617425892053,
50350,2018,1,0.31329741990360077,0.37283810603912676,,,0.11168108124573833,
50350,2018,2,0.4571680894907271,0.478068884309685,,,0.10855984038203642,
50350,2022,1,0.4311197077154524,0.044702342574683,,0.11782228781185161,-0.32813576346444373,
50350,2022,2,0.5780451127819549,0.3744360902255639,,0.12087702329122779,-0.10363279408412113,
50370,2002,1,0.13114754098360656,0.04918032786885246,,,,
50370,2006,1,0.7344110854503464,0.17090069284064666,,0.6032635444667398,0.1217203649717942,
50370,2010,1,0.3492569002123142,0.19532908704883228,,-0.3851541852380322,0.024428394208185628,
50370,2010,2,,0.36945169712793735,,,,
50370,2014,1,,0.08078750848608282,,,-0.11454157856274946,
50370,2014,2,,0.09723756906077348,,,-0.2722141280671639,
50370,2018,1,0.7704683589560243,0.08544869503038971,,,0.004661186544306889,
50370,2018,2,0.8616328095055577,0.10885396703717899,,,0.011616397976405513,
50370,2022,1,0.8184072747313309,0.024800220446403967,,0.04793891577530662,-0.06064847458398574,
50370,2022,2,0.8786620530565167,0.09850057670126874,,0.017029243550959028,-0.010353390335910248,
50400,2002,1,0.2502532928064843,0.4447821681864235,,,,
50400,2006,1,0.13432835820895522,0.7932396839332748,,-0.11592493459752906,0.3484575157468513,
50400,2010,1,0.032133676092544985,0.7750642673521851,,-0.10219468211641024,-0.018175416581089676,
50400,2010,2,,0.849638251022334,,,,
50400,2014,1,,0.5159345391903531,,,-0.259129728161832,
50400,2014,2,,0.6067358825018992,,,-0.24290236852043479,
50400,2018,1,0.18639195016770485,0.5941542884523239,,,0.07821974926197073,
50400,2018,2,0.2584190832553789,0.681244153414406,,,0.07450827091250678,
50400,2022,1,0.22266864030450412,0.10213575808839077,,0.03627669013679927,-0.4920185303639331,
50400,2022,2,0.29104777197912485,0.6710156563629065,,0.03262868872374597,-0.01022849705149953,
50450,2002,1,0.2991869918699187,0.36910569105691055,,,,
50450,2006,1,0.2760041194644696,0.4572605561277034,,-0.023182872405449084,0.08815486507079284,
50450,2010,1,0.030973451327433628,0.5896017699115044,,-0.245030668137036,0.13234121378380098,
50450,2010,2,,0.709267110841914,,,,
50450,2014,1,,0.4197662061636557,,,-0.1698355637478487,
50450,2014,2,,0.5254529767040552,,,-0.18381413413785874,
50450,2018,1,0.30825565912117175,0.47569906790945404,,,0.05593286174579837,
50450,2018,2,0.3651535380507343,0.5814419225634179,,,0.05598894585936265,
50450,2022,1,0.35244714740805094,0.06168549087749783,,0.04419148828687919,-0.41401357703195624,
50450,2022,2,0.4155744024672321,0.5487021331277306,,0.05042086441649779,-0.03273978943568723,
50568,2002,1,0.4469790382244143,0.42355117139334153,,,,
50568,2006,1,0.1188663282571912,0.5748730964467005,,-0.3281127099672231,0.15132192505335895,
50568,2010,1,0.015790451421140626,0.6644993498049415,,-0.10307587683605057,0.08962625335824104,
50568,2010,2,,0.7998746605389597,,,,
50568,2014,1,,0.4116389185886666,,,-0.25286043121627494,
50568,2014,2,,0.5448572150619156,,,-0.2550174454770441,
50568,2018,1,0.2680826636050517,0.4251817833907386,,,0.013542864802072008,
50568,2018,2,0.39389993145990404,0.5322823851953393,,,-0.01257482986657632,
50568,2022,1,0.32397018438603375,0.045861122008630836,,0.05588752078098208,-0.37932066138210774,
50568,2022,2,0.44313606649638515,0.5101952465474696,,0.04923613503648111,-0.02208713864786971,
50573,2002,1,0.28847621470363777,0.5625794963113712,,,,
50573,2006,1,0.17378048780487804,0.7128339140534262,,-0.11469572689875973,0.15025441774205506,
50573,2010,1,0.03936514566148063,0.7088858724026313,,-0.1344153421433974,-0.003948041650794876,
50573,2010,2,,0.8333717978306023,,,,
50573,2014,1,,0.5416930546759553,,,-0.16719281772667605,
50573,2014,2,,0.6899280575539568,,,-0.14344374027664553,
50573,2018,1,0.13107287449392713,0.6014314632735686,,,0.05973840859761326,
50573,2018,2,0.21886546402955878,0.7308556110990364,,,0.0409275535450796,
50573,2022,1,0.2031122031122031,0.13977613977613979,,0.07203932861827597,-0.46165532349742877,
50573,2022,2,0.2663834951456311,0.7062432578209277,,0.04751803111607231,-0.024612353278108734,
50577,2002,1,0.38058551617873654,0.35130970724191063,,,,
50577,2006,1,0.18176670441676104,0.6919592298980748,,-0.1988188117619755,0.34064952265616416,
50577,2010,1,0.020213156927600145,0.6108048511576626,,-0.1615535474891609,-0.0811543787404122,
50577,2010,2,,0.7650924024640657,,,,
50577,2014,1,,0.5247964470762398,,,-0.08600840408142274,
50577,2014,2,,0.6185737976782753,,,-0.14651860478579048,
50577,2018,1,0.12286387743076016,0.6101944608131997,,,0.08539801373695988,
50577,2018,2,0.22525804493017607,0.7343655130540376,,,0.11579171537576238,
50577,2022,1,0.2036790189282858,0.08477739269528126,,0.08081514149752564,-0.5254170681179184,
50577,2022,2,0.27073474470734743,0.6978829389788294,,0.045476699777171364,-0.036482574075208274,
50590,2002,1,0.30664240218380345,0.37670609645131936,,,,
50590,2006,1,0.3245341614906832,0.5424430641821946,,0.01789175930687975,0.1657369677308752,
50590,2010,1,0.027711255559356825,0.6794389326034895,,-0.2968229059313264,0.13699586842129496,
50590,2010,2,,0.7824651504035216,,,,
50590,2014,1,,0.5160996354799514,,,-0.16333929712353812,
50590,2014,2,,0.5597075548334687,,,-0.22275759557005292,
50590,2018,1,0.35900755124056094,0.4349514563106796,,,-0.0811481791692718,
50590,2018,2,0.4004385964912281,0.5353070175438597,,,-0.024400537289609003,
50590,2022,1,0.33799054859256217,0.05116087939182248,,-0.021017002647998773,-0.38379057691885715,
50590,2022,2,0.42285393678698335,0.5292687488311203,,0.02241534029575526,-0.006038268712739381,
50606,2002,1,0.12564102564102564,0.6661538461538462,,,,
50606,2006,1,0.16656422864167178,0.7705388240114731,,0.04092320300064614,0.1043849778576269,
50606,2010,1,0.03625150421179302,0.6459085439229844,,-0.13031272442987876,-0.12463028008848875,
50606,2010,2,,0.7933627595226418,,,,
50606,2014,1,,0.44324809331538806,,,-0.2026604506075963,
50606,2014,2,,0.6855801475519785,,,-0.1077826119706633,
50606,2018,1,0.13147968531091714,0.5196680676797069,,,0.0764199743643188,
50606,2018,2,0.2589426321709786,0.6917885264341957,,,0.006208378882217258,
50606,2022,1,0.21716611172770994,0.17036625971143174,,0.0856864264167928,-0.34930180796827515,
50606,2022,2,0.28636075662955923,0.6915557969046973,,0.027418124458580606,-0.00023272952949848769,
50680,2002,1,0.20915243312922976,0.6596841766032872,,,,
50680,2006,1,0.10692995529061103,0.7883755588673621,,-0.10222247783861874,0.12869138226407495,
50680,2010,1,0.023816612086930634,0.7802917534980649,,-0.0831133432036804,-0.008083805369297203,
50680,2010,2,,0.8821014050091631,,,,
50680,2014,1,,0.5374496644295302,,,-0.24284208906853466,
50680,2014,2,,0.6493202062822316,,,-0.23278119872693148,
50680,2018,1,0.11365807067812798,0.6794651384909265,,,0.14201547406139625,
50680,2018,2,0.18792971734148206,0.7662337662337663,,,0.11691355995153463,
50680,2022,1,0.18859574468085105,0.08834042553191489,,0.07493767400272307,-0.5911247129590116,
50680,2022,2,0.2500830840810901,0.7223330009970089,,0.06215336673960803,-0.043900765236757344,
50683,2002,1,0.41119483315392896,0.4068891280947255,,,,
50683,2006,1,0.16051136363636365,0.6910511363636364,,-0.2506834695175653,0.28416200826891086,
50683,2010,1,0.036611323967645805,0.7015751383567476,,-0.12390003966871785,0.01052400199311121,
50683,2010,2,,0.7937743190661478,,,,
50683,2014,1,,0.47607361963190187,,,-0.2255015187248457,
50683,2014,2,,0.5508265916285614,,,-0.2429477274375864,
50683,2018,1,0.21212121212121213,0.5435801312089972,,,0.06750651157709531,
50683,2018,2,0.30719357826489657,0.6384686631676443,,,0.08764207153908288,
50683,2022,1,0.2915753210147197,0.1368618853742562,,0.0794541088935076,-0.406718245834741,
50683,2022,2,0.36810856658184904,0.5988125530110263,,0.06091498831695247,-0.03965611015661796,
50686,2002,1,0.0,0.0,,,,
50686,2006,1,0.05454545454545454,0.9,,0.05454545454545454,0.9,
50686,2010,1,0.010014306151645207,0.9027181688125894,,-0.04453114839380934,0.00271816881258935,
50686,2010,2,,0.9451659451659452,,,,
50686,2014,1,,0.6955922865013774,,,-0.20712588231121198,
50686,2014,2,,0.8263795423956931,,,-0.1187864027702521,
50686,2018,1,0.09673366834170855,0.7236180904522613,,,0.028025803950883943,
50686,2018,2,0.13375,0.81875,,,-0.007629542395693134,
50686,2022,1,0.10493827160493827,0.12962962962962962,,0.00820460326322972,-0.5939884608226317,
50686,2022,2,0.1629711751662971,0.802660753880266,,0.029221175166297103,-0.016089246119733946,
50689,2002,1,0.23925046009703865,0.629245440856617,,,,
50689,2006,1,0.11917744196915407,0.7691229163421094,,-0.12007301812788458,0.13987747548549234,
50689,2010,1,0.03369404820462371,0.6505164781111658,,-0.08548339376453036,-0.11860643823094363,
50689,2010,2,,0.8041535226077813,,,,
50689,2014,1,,0.44112399643175737,,,-0.20939248167940838,
50689,2014,2,,0.6389666977902272,,,-0.1651868248175541,
50689,2018,1,0.09841413683733576,0.6295423652016312,,,0.18841836876987383,
50689,2018,2,0.19255396999634103,0.7536589828027809,,,0.11469228501255369,
50689,2022,1,0.1775107296137339,0.1303862660944206,,0.07909659277639815,-0.4991560991072106,
50689,2022,2,0.24168214828576254,0.72597534200304,,0.04912817828942151,-0.02768364079974084,
50711,2002,1,0.1370851370851371,0.6392496392496393,,,,
50711,2006,1,0.09238845144356955,0.8341207349081364,,-0.044696685641567535,0.19487109565849714,
50711,2010,1,0.01660377358490566,0.7861635220125787,,-0.07578467785866388,-0.047957212895557766,
50711,2010,2,,0.858521717043434,,,,
50711,2014,1,,0.47388414055080724,,,-0.3122793814617714,
50711,2014,2,,0.5685789938217123,,,-0.28994272322172177,
50711,2018,1,0.27071092831962396,0.4600470035252644,,,-0.013837137025542845,
50711,2018,2,0.3682639199880579,0.5642633228840125,,,-0.0043156709376998,
50711,2022,1,0.3369775809576529,0.0939662330473291,,0.06626665263802894,-0.3660807704779353,
50711,2022,2,0.4323802629991555,0.5208107129931234,,0.06411634301109759,-0.04345260989088906,
52001,2002,1,0.18658419994927125,0.5821512887050514,,,,
52001,2006,1,0.3959232900927111,0.49600891204875847,,0.20933909014343985,-0.08614237665629293,
52001,2010,1,0.21429646350639578,0.2568562112580171,,-0.18162682658631532,-0.23915270079074136,
52001,2010,2,,0.4696651787522582,,,,
52001,2014,1,,0.1546405971117962,,,-0.1022156141462209,
52001,2014,2,,0.26175348579293023,,,-0.207911692959328,
52001,2018,1,0.43086642272845094,0.21296770732236617,,,0.058327110210569966,
52001,2018,2,0.6748775636029455,0.2752986750113421,,,0.013545189218411857,
52001,2022,1,0.69821889103804,0.13417754674403612,,0.2673524683095891,-0.07879016057833005,
52001,2022,2,0.8092417871281942,0.1600069247345139,,0.13436422352524868,-0.1152917502768282,
52019,2002,1,0.1110576923076923,0.6644230769230769,,,,
52019,2006,1,0.07487207110153515,0.8825747374091032,,-0.03618562120615715,0.2181516604860263,
52019,2010,1,0.03010641058915131,0.7871788216973786,,-0.04476566051238384,-0.09539591571172457,
52019,2010,2,,0.8783123231283766,,,,
52019,2014,1,,0.7195605736954531,,,-0.06761824800192551,
52019,2014,2,,0.7739348370927318,,,-0.10437748603564478,
52019,2018,1,0.19523562920766444,0.693423096841015,,,-0.026137476854438124,
52019,2018,2,0.23910962182862613,0.7297750119674485,,,-0.04415982512528327,
52019,2022,1,0.3932075471698113,0.22842767295597485,,0.1979719179621469,-0.4649954238850401,
52019,2022,2,0.5103000447828034,0.4502910882221227,,0.2711904229541773,-0.2794839237453258,
52022,2002,1,0.2850953206239168,0.34705372616984403,,,,
52022,2006,1,0.6276831976313841,0.29163582531458176,,0.34258787700746735,-0.05541790085526227,
52022,2010,1,0.09477009477009476,0.21621621621621623,,-0.5329131028612893,-0.07541960909836554,
52022,2010,2,,0.4615092908608267,,,,
52022,2014,1,,0.17692939244663383,,,-0.039286823769582396,
52022,2014,2,,0.4045368620037807,,,-0.05697242885704601,
52022,2018,1,0.3502377179080824,0.25578446909667196,,,0.07885507665003813,
52022,2018,2,0.5821956769055745,0.3757110352673493,,,-0.028825826736431415,
52022,2022,1,0.6595560680311329,0.07898529835687518,,0.3093183501230505,-0.17679917073979678,
52022,2022,2,0.7719258589511754,0.19371609403254972,,0.18973018204560088,-0.18199494123479956,
52036,2002,1,0.39730134932533734,0.27136431784107945,,,,
52036,2006,1,0.48234106962663975,0.3760511268079381,,0.08503972030130241,0.10468680896685867,
52036,2010,1,0.17380442541042113,0.2737330478229836,,-0.3085366442162186,-0.10231807898495454,
52036,2010,2,,0.6031860970311369,,,,
