codigo_municipio,pct_ingresos_propios,gastos_totales_per_capita,transferencias_per_capita,ingresos_tributarios_per_capita
19397,0.35704846910725035,713171.0542857143,62473.340000000004,26073.481428571427
19418,0.5047620467880165,951110.6285714285,91867.7042857143,167711.9842857143
19450,0.2866011838393704,735531.4842857142,75967.91571428571,23306.602857142858
19455,0.8911201066169536,870833.1885714285,44032.41142857143,327693.7485714286
19473,0.634830727289301,747067.2314285714,34296.41714285714,49955.17
19513,0.6774298520750177,715189.1485714286,57838.41142857143,121603.70142857144
19517,0.6066221833220476,617683.3057142857,23671.395714285714,41572.53857142857
19532,0.7439018079882631,604512.1871428572,22444.631428571425,59527.51857142857
19533,0.41128489777054184,1265632.2742857144,187465.12857142856,89983.51000000001
19548,0.8057191179307843,814076.0914285714,26833.958571428575,75943.18999999999
19573,0.9227139900978953,758315.9042857143,21766.41,266297.46
19585,0.4016505610150055,883328.5885714286,70424.74285714286,41441.340000000004
19622,0.35336622528151534,1031354.7942857143,120726.47,46360.59142857143
19693,0.31241821190850516,1080449.2,125110.40714285713,64076.479999999996
19698,0.902837219511478,654421.2885714285,13731.115714285714,127871.15428571429
19701,0.26875685160457485,1311351.8042857144,265897.65857142856,57151.86714285715
19743,0.5876677826837062,741754.3314285715,34502.60857142857,29489.565714285713
19760,0.36224182140392636,850822.6414285713,84070.35428571429,34584.83857142857
19780,0.6209567576873498,711512.5942857143,49411.54714285715,69189.15
19785,0.32130555173959907,1212458.8914285714,159031.58000000002,70236.24142857143
19807,0.7812951125847087,769278.4785714286,24063.68,74697.98
19809,0.6065053199075434,974206.0657142857,62333.00285714285,169907.93857142856
19821,0.6259875240698024,847946.9428571428,38613.95714285714,69033.72285714286
19824,0.5762922772006034,829126.6828571429,44012.298571428575,53175.275714285715
19845,0.9213981707726757,1124524.6185714286,55237.75571428571,627008.6057142857
20001,0.9825663457557481,1046982.0642857143,4023.1157142857146,221532.34857142856
20011,0.8972238684644319,709137.1142857142,15583.855714285715,124201.22571428571
20013,0.8497194489398966,824054.1571428571,27387.07285714286,142701.9742857143
20032,0.5393838304147591,973418.7057142856,78845.06142857143,63851.05
20045,0.8598145711306068,1896261.0399999998,67027.77285714286,333698.94428571424
20060,0.8358824903807658,815814.9614285714,28391.72428571429,141867.35142857142
20175,0.6630939458876902,867669.8871428572,34906.462857142855,65657.28142857143
20178,0.8792812450337907,1810073.137142857,38948.74714285714,288301.10285714286
20228,0.7545628114094513,851092.1799999999,35840.01,95049.32714285715
20238,0.8090386516813978,855526.6328571428,30213.504285714287,132083.2457142857
20250,0.867572983802128,1131875.4585714287,37229.735714285714,206619.38857142857
20295,0.6397489588481099,979048.1214285714,82640.34142857142,129835.07714285713
20310,0.2994126716549274,2036311.3285714288,255233.92285714284,94399.09999999999
20383,0.8357925545898439,1304549.8,69879.7657142857,336033.16571428574
20400,0.9565109988932604,2811234.4514285713,28344.77,571279.6457142857
20443,0.5323332785568314,991768.4342857143,114049.46857142857,107673.3857142857
20517,0.6312898882125858,956302.5985714284,51730.451428571425,84125.09
20550,0.6703240963754433,1044434.1585714286,59518.08857142857,130045.53571428571
20570,0.5859264163828433,1210717.8614285714,52659.18285714286,60204.45714285714
20614,0.6333428760708186,1135669.39,74209.93285714286,134068.0285714286
20621,0.8194278061368825,1126578.2899999998,39088.19142857142,199713.83285714287
20710,0.8780604919802455,642164.5142857142,29149.182857142856,208753.58000000002
20750,0.6498341213384897,1431216.9685714284,56806.381428571425,124593.38428571429
20770,0.9003259658280542,1086645.57,47907.125714285714,363883.1271428572
20787,0.6073998888361578,1132759.2214285715,95177.46714285715,148549.58000000002
23001,0.9772385473116371,1242394.9685714284,5792.032857142857,188975.59571428574
23068,0.743435681540083,1024410.1414285714,38706.98714285714,102832.4
23079,0.6713910391331638,1373322.4442857143,104378.81285714285,195191.82142857142
23090,0.4471870993715701,1771057.75,188104.855,159534.505
23162,0.8560906536060092,878035.7214285714,20617.448571428573,101012.05428571429
23168,0.3639660564205472,953421.4057142857,94675.87857142858,56168.392857142855
23182,0.8438500183818137,915594.1942857142,24840.838571428572,130886.56142857144
23189,0.8112655602690034,1159020.6585714284,34874.172857142854,140364.09142857144
23300,0.5286963685604554,1119772.0642857144,66587.09,75587.31857142856
23350,0.7287394625564867,1177482.6842857143,83780.90857142858,246021.46285714285
23417,0.8544456619440082,1517114.3014285713,17907.79,92538.25857142858
23419,0.5929970446763572,1246992.6128571427,95231.92714285714,128495.29714285715
23464,0.5539992657860742,1045882.3114285714,67581.74571428572,88821.01714285715
23466,0.8707958477104292,920654.6442857143,21401.09857142857,139546.9685714286
23500,0.5736967584071431,542195.75,49275.897142857146,72235.17714285714
23555,0.8765453822670032,942160.7014285715,23003.155714285713,153333.66142857145
23570,0.8029239733925165,1112923.5814285714,38173.26142857143,140284.91571428571
23574,0.5621875002738304,1256194.6214285714,94245.17714285714,110620.70571428571
23580,0.7491805091549847,1110391.8942857143,48008.79142857143,139417.21142857143
23586,0.4708216615716662,1012857.3828571428,83613.92142857143,77157.44142857143
23660,0.9361224634232822,1534833.0028571428,14912.374285714284,307619.8357142857
23670,0.666914988762511,836464.4128571429,41926.40857142857,78267.53428571428
23672,0.8626175465866949,1445325.2,33213.44571428571,154184.44285714286
23675,0.6307679341416522,1014219.1485714286,36311.62,54691.73142857143
23678,0.6101711393562746,726717.7757142857,37309.60428571429,47200.58714285714
23682,0.49129424268791766,1928931.9842857143,126315.80428571429,125257.30285714286
23686,0.6640507525595369,587290.7757142858,34799.97571428571,58984.364285714284
23807,0.7386964270341442,909993.4985714286,24242.70142857143,64896.19857142858
23815,0.6346797628440541,860166.2914285715,33147.38,58808.700000000004
23855,0.6612955674680705,1177686.8699999999,45119.38428571429,84909.35714285714
25001,0.726984551943313,1088991.9571428571,68738.12571428572,182540.11571428573
25019,0.7061463142516038,1375086.1942857143,103178.69428571429,206030.52
25035,0.9527230003931094,1991071.3499999999,63666.27428571428,1207353.5642857142
25040,0.7660579267005866,890779.5985714284,56612.44571428571,134807.12857142856
25053,0.7760979722052246,1120555.3514285714,62941.845714285715,155634.27714285714
25086,0.5300884335125229,3012626.695714286,443433.8671428571,397853.07714285713
25095,0.5225579518619413,1941425.4614285715,244180.15857142856,207954.58285714287
25099,0.8785318108193803,1162784.362857143,68296.40285714286,267954.4285714286
25120,0.5507979952178381,1339926.1557142858,201939.34428571427,123574.58
25123,0.814520166166442,1051704.2957142857,67925.67142857143,221096.5042857143
25126,0.9899728881507467,901630.8614285715,7578.047142857143,682686.1799999999
25148,0.5638598845621018,1345542.69,111580.53857142858,122771.66428571429
25151,0.803442820469776,1078451.2085714287,60008.15142857143,212543.08285714287
25154,0.5674439118996005,1283542.597142857,109576.90428571428,113340.08857142857
25168,0.43546605408396216,1660260.5785714288,194695.95285714284,141569.02571428573
25175,0.9888362011300433,1401942.9042857143,8449.94,794338.3757142856
25178,0.7978393026622357,1628678.8800000001,86751.28285714285,298303.62
25181,0.8011371112847375,1276952.8357142857,78296.60285714285,301003.91285714286
25183,0.8235839851462059,917491.4014285713,61364.40571428571,228291.05857142856
25200,0.9340912207549807,829696.5914285715,34574.99285714286,391082.87142857147
