codigo_municipio,turnout
76109,0.36355561848488016
76111,0.5210181937980064
76113,0.4740659833548925
76122,0.4777613865665522
76126,0.44021914664308215
76130,0.4694539160339725
76147,0.4651828925506515
76233,0.41515558570360955
76243,0.4587671762003568
76246,0.4003021096379792
76248,0.47292112040774875
76250,0.42020170945782986
76275,0.46324911562842896
76306,0.5165551406506692
76318,0.49400630535657014
76364,0.4494490386437061
76377,0.43900486256114457
76400,0.554430573147872
76403,0.47949093304326296
76497,0.46057578064242344
76520,0.47056863213885763
76563,0.4685586335466948
76606,0.39333917430997706
76616,0.44163772429196174
76622,0.5179341989384094
76670,0.45817013121160644
76736,0.4325202839499974
76823,0.43989669744595383
