codigo_municipio,nbi_rate,nbi_urban,nbi_rural
19809,0.6412510409919497,0.7728742321370838,0.5884754990925589
19821,0.2250603510145495,0.1050761421319797,0.23330079486821922
19824,0.25730713943459516,0.33281613653995346,0.2523364485981308
19845,0.11177442567027343,0.12842365967365968,0.06636201072918736
20001,0.17826291162243546,0.13968677224324805,0.4543257612373127
20011,0.1879474190982543,0.1605319288378356,0.385826094435366
20013,0.2866695168875588,0.27480995739704284,0.34028892455858745
20032,0.37750895085168706,0.37957693546655213,0.37539743449183205
20045,0.3552310247142717,0.25983601347486174,0.6717991984813331
20060,0.3177151390703752,0.31072617502680133,0.4383828543594739
20175,0.3037130021141649,0.30860791423616585,0.300181962925054
20178,0.25459667852906287,0.2853047032269871,0.20703014268165926
20228,0.28662475238997503,0.27327992270220214,0.31979187512507506
20238,0.2698423817863398,0.24659192825112108,0.3528
20250,0.22784517619872904,0.30782182764426763,0.20924271015060347
20295,0.23360655737704922,0.2468578401464308,0.2080489526947517
20310,0.2124442240951909,0.13160032493907392,0.24794862647163757
20383,0.24555111983219435,0.20694417044782007,0.26570545829042225
20400,0.2127957742683124,0.16984328674290555,0.3514930476407568
20443,0.275854654912922,0.24008919722497524,0.5105691056910568
20517,0.25577380952380957,0.2222650825489893,0.3689421573736321
20550,0.26759344404175905,0.24777459555693165,0.3135775862068965
20570,0.6455212406097615,0.2636319961566178,0.8657615848167901
20614,0.2167545807884509,0.13866182258552834,0.2828761855934376
20621,0.2853859413905382,0.24983991462113128,0.3758316361167685
20710,0.13734614882790414,0.1081814236111111,0.2552071914053936
20750,0.2252023745277928,0.1755015020835352,0.2876628912434539
20770,0.24090553491101116,0.19794050343249428,0.29460946094609464
20787,0.2590485671620565,0.2988081248950814,0.2298297557364915
23001,0.1879873585312524,0.12726108259912206,0.46129122771216485
23068,0.4761696207749382,0.3568335920267952,0.6799916282963584
23079,0.40934365460095945,0.278561736770692,0.4971751412429379
23090,0.7537590182725373,0.4065104166666666,0.8750796105904831
23162,0.2519003795559715,0.22294880785413745,0.29410862619808303
23168,0.37911354876964126,0.4598029869717191,0.3545674238762688
23182,0.250164026619177,0.22656094155196488,0.2710838048090523
23189,0.36872312448914324,0.2878463868840773,0.4223811775833531
23300,0.2419981498612396,0.3190795433955427,0.2022251308900524
23350,0.3054685793344498,0.31901509705248027,0.24760076775431863
23417,0.3340342963956276,0.2753321755987238,0.393466083329926
23419,0.707918922321541,0.513790162069946,0.7631174710970976
23464,0.2666625676340384,0.3176764869371873,0.1659963436928702
23466,0.269924204425124,0.16095534787123572,0.6522804372408594
23500,0.6834429169157202,0.4408918078119599,0.7561240872132166
23555,0.33104821976927545,0.23585909844790454,0.524788391777509
23570,0.4286191041234055,0.27368183357796094,0.5043895974821931
23574,0.7379069528602238,0.428758855943322,0.8131264764093724
23580,0.5555335240631107,0.2524330376367238,0.7040773256795544
23586,0.3608352605087743,0.290656954755568,0.42707920137511574
23660,0.2529092649718115,0.23201584067053713,0.2787911983234902
23670,0.7257914892604838,0.5262156448202959,0.7837389889813082
23672,0.29574893206559183,0.3116223084124649,0.2788830467528776
23675,0.41984577232734316,0.28559833024118736,0.4754720607312737
23678,0.38602753697093317,0.23856209150326801,0.4188487115544472
23682,0.5282575278054074,0.4351145038167939,0.608235294117647
23686,0.37174373368789093,0.22045322486926205,0.41241525820862884
23807,0.5601249227972452,0.3908562048905304,0.718109313747578
23815,0.7797567007219044,0.5183844817602781,0.8342641509433961
23855,0.5593148172409276,0.3250780437044745,0.7688155363901471
25001,0.0807983878706458,0.0687537627934979,0.1280718336483932
25019,0.09949324324324324,0.07193396226415094,0.11055871212121213
25035,0.10338004946413851,0.0658682634730539,0.1329207191276157
25040,0.09801980198019802,0.06669948314053654,0.11381407471763684
25053,0.10142515343805264,0.1066699975018736,0.09768270944741532
25086,0.09598603839441536,0.10422535211267606,0.093841642228739
25095,0.09671614934772829,0.04846938775510204,0.10704533042053525
25099,0.05335128975448047,0.045098039215686274,0.08487269096355467
25120,0.10304449648711944,0.07685352622061484,0.11219974715549937
25123,0.09388151505341537,0.08433390508862207,0.09967065349280638
25126,0.032048575756823204,0.03211927343472324,0.03190900025852199
25148,0.29183713228131697,0.20184842883548984,0.3240312128025393
25151,0.07521865889212828,0.07403466099118274,0.07609800158067066
25154,0.13023890784982936,0.09503135552339603,0.14413556740289413
25168,0.14775804995486008,0.08540925266903913,0.1689516129032258
25175,0.030375991239039092,0.028598060790098304,0.03786958282705549
25178,0.09519944341372913,0.04634239754883186,0.11641443538998836
25181,0.08219178082191782,0.04367699339766379,0.10578718108276292
25183,0.07760950486971596,0.043580222786789136,0.11474885357790338
25200,0.03595980962453728,0.02675629366020825,0.04124413500832451
25214,0.0411618416018365,0.04151373871639718,0.04052847705766827
25224,0.11496715224221653,0.09397163120567376,0.11899897854954034
25245,0.06755737050024413,0.04617374863170465,0.08477564102564102
25258,0.2576633892423366,0.1196388261851016,0.2779436152570481
25260,0.07612124537100536,0.08004443974182626,0.05116122517670818
25269,0.04046529904137722,0.036018687791996754,0.08682026088429612
25279,0.06521536887152293,0.02560036248300861,0.09281767955801104
25281,0.13342923934544146,0.054607508532423216,0.1544771018455229
25286,0.03359435314878129,0.03278892483090914,0.06515957446808511
25288,0.08993399339933994,0.03592814371257485,0.09186071352275156
25290,0.04665010899203257,0.04103942652329749,0.07786251931608594
25293,0.17545475477780337,0.045242847638057214,0.2443661971830986
25295,0.047647732064333474,0.04192796989786776,0.05938591652877367
25297,0.15995040297582144,0.04186489058039962,0.2357491856677525
25299,0.08740105540897097,0.05745341614906832,0.09547738693467336
25307,0.07536184390190616,0.0689945454755123,0.18972659486329743
25312,0.04971735034062908,0.07612833061446439,0.04011857707509882
25317,0.11892284124808514,0.10719108710330857,0.12964963728970522
25320,0.09415028147181202,0.052785210411092194,0.13603152450537723
25322,0.04747893540189915,0.02985074626865672,0.05961386473975387
25324,0.12512664640324214,0.16338751069289992,0.06956521739130435
25326,0.07794955248169243,0.019013128112267998,0.11102642276422764
25328,0.10321864594894561,0.03254437869822485,0.1308880308880309
25335,0.09864004131520057,0.056362579895409645,0.11643835616438356
25339,0.11295681063122924,0.10502793296089384,0.11589403973509932
25368,0.14525691699604742,0.15736040609137056,0.13754045307443366
25372,0.16201654800846643,0.07111111111111111,0.17558602388323752
