"","annoh","corp","codcirc","coddepto","codmpio","nommun","nomdepto","codparti","nomparti","eleccion","votos","censo","color","partido"
"5054",2022,12,0,15,"25295","Gachancipá","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",203,11746,"#dddddd","OTROS"
"5055",2022,12,0,15,"25295","Gachancipá","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",165,11746,"#dddddd","OTROS"
"5056",2022,12,0,15,"25295","Gachancipá","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",149,11746,"#808080","VOTOS NULOS"
"5057",2022,12,0,15,"25295","Gachancipá","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",111,11746,"#A97C20","COLOMBIA JUSTA LIBRES"
"5058",2022,12,0,15,"25295","Gachancipá","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",17,11746,"#dddddd","OTROS"
"5059",2022,12,0,15,"25295","Gachancipá","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",9,11746,"#dddddd","OTROS"
"5060",2022,12,0,15,"25295","Gachancipá","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",7,11746,"#dddddd","OTROS"
"5061",2022,12,0,15,"25295","Gachancipá","Cundinamarca",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",4,11746,"#dddddd","OTROS"
"5062",2022,12,0,15,"25297","Gachetá","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",3099,8708,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5063",2022,12,0,15,"25297","Gachetá","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",975,8708,"#1b3383","COALICION PACTO HISTORICO"
"5064",2022,12,0,15,"25297","Gachetá","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",599,8708,"#871953","COALICION EQUIPO POR COLOMBIA"
"5065",2022,12,0,15,"25297","Gachetá","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",121,8708,"#dddddd","OTROS"
"5066",2022,12,0,15,"25297","Gachetá","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",80,8708,"#dddddd","OTROS"
"5067",2022,12,0,15,"25297","Gachetá","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",40,8708,"#808080","VOTOS NULOS"
"5068",2022,12,0,15,"25297","Gachetá","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",29,8708,"#A97C20","COLOMBIA JUSTA LIBRES"
"5069",2022,12,0,15,"25297","Gachetá","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",14,8708,"#dddddd","OTROS"
"5070",2022,12,0,15,"25297","Gachetá","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",9,8708,"#dddddd","OTROS"
"5071",2022,12,0,15,"25297","Gachetá","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",4,8708,"#dddddd","OTROS"
"5072",2022,12,0,15,"25297","Gachetá","Cundinamarca",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",1,8708,"#dddddd","OTROS"
"5073",2022,12,0,15,"25299","Gama","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1182,2782,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5074",2022,12,0,15,"25299","Gama","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",252,2782,"#1b3383","COALICION PACTO HISTORICO"
"5075",2022,12,0,15,"25299","Gama","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",235,2782,"#871953","COALICION EQUIPO POR COLOMBIA"
"5076",2022,12,0,15,"25299","Gama","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",69,2782,"#dddddd","OTROS"
"5077",2022,12,0,15,"25299","Gama","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",19,2782,"#dddddd","OTROS"
"5078",2022,12,0,15,"25299","Gama","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",17,2782,"#808080","VOTOS NULOS"
"5079",2022,12,0,15,"25299","Gama","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",8,2782,"#dddddd","OTROS"
"5080",2022,12,0,15,"25299","Gama","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",5,2782,"#A97C20","COLOMBIA JUSTA LIBRES"
"5081",2022,12,0,15,"25299","Gama","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,2782,"#dddddd","OTROS"
"5082",2022,12,0,15,"25299","Gama","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",1,2782,"#dddddd","OTROS"
"5083",2022,12,0,15,"25307","Girardot","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",22844,8891,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5084",2022,12,0,15,"25307","Girardot","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",15667,8891,"#1b3383","COALICION PACTO HISTORICO"
"5085",2022,12,0,15,"25307","Girardot","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",11327,8891,"#871953","COALICION EQUIPO POR COLOMBIA"
"5086",2022,12,0,15,"25307","Girardot","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",1550,8891,"#dddddd","OTROS"
"5087",2022,12,0,15,"25307","Girardot","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",867,8891,"#A97C20","COLOMBIA JUSTA LIBRES"
"5088",2022,12,0,15,"25307","Girardot","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",727,8891,"#dddddd","OTROS"
"5089",2022,12,0,15,"25307","Girardot","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",602,8891,"#808080","VOTOS NULOS"
"5090",2022,12,0,15,"25307","Girardot","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",123,8891,"#dddddd","OTROS"
"5091",2022,12,0,15,"25307","Girardot","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",38,8891,"#dddddd","OTROS"
"5092",2022,12,0,15,"25307","Girardot","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",27,8891,"#dddddd","OTROS"
"5093",2022,12,0,15,"25307","Girardot","Cundinamarca",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",23,8891,"#dddddd","OTROS"
"5094",2022,12,0,15,"25312","Granada","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",2008,6407,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5095",2022,12,0,15,"25312","Granada","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",1539,6407,"#1b3383","COALICION PACTO HISTORICO"
"5096",2022,12,0,15,"25312","Granada","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",314,6407,"#871953","COALICION EQUIPO POR COLOMBIA"
"5097",2022,12,0,15,"25312","Granada","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",74,6407,"#dddddd","OTROS"
"5098",2022,12,0,15,"25312","Granada","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",68,6407,"#808080","VOTOS NULOS"
"5099",2022,12,0,15,"25312","Granada","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",49,6407,"#dddddd","OTROS"
"5100",2022,12,0,15,"25312","Granada","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",21,6407,"#A97C20","COLOMBIA JUSTA LIBRES"
"5101",2022,12,0,15,"25312","Granada","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",7,6407,"#dddddd","OTROS"
"5102",2022,12,0,15,"25312","Granada","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",4,6407,"#dddddd","OTROS"
"5103",2022,12,0,15,"25312","Granada","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",1,6407,"#dddddd","OTROS"
"5104",2022,12,0,15,"25312","Granada","Cundinamarca",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",1,6407,"#dddddd","OTROS"
"5105",2022,12,0,15,"25317","Guachetá","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",3878,9094,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5106",2022,12,0,15,"25317","Guachetá","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",867,9094,"#1b3383","COALICION PACTO HISTORICO"
"5107",2022,12,0,15,"25317","Guachetá","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",354,9094,"#871953","COALICION EQUIPO POR COLOMBIA"
"5108",2022,12,0,15,"25317","Guachetá","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",152,9094,"#dddddd","OTROS"
"5109",2022,12,0,15,"25317","Guachetá","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",123,9094,"#dddddd","OTROS"
"5110",2022,12,0,15,"25317","Guachetá","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",116,9094,"#808080","VOTOS NULOS"
"5111",2022,12,0,15,"25317","Guachetá","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",21,9094,"#A97C20","COLOMBIA JUSTA LIBRES"
"5112",2022,12,0,15,"25317","Guachetá","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",12,9094,"#dddddd","OTROS"
"5113",2022,12,0,15,"25317","Guachetá","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",7,9094,"#dddddd","OTROS"
"5114",2022,12,0,15,"25317","Guachetá","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",7,9094,"#dddddd","OTROS"
"5115",2022,12,0,15,"25317","Guachetá","Cundinamarca",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",1,9094,"#dddddd","OTROS"
"5116",2022,12,0,15,"25320","Guaduas","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",7345,18072,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5117",2022,12,0,15,"25320","Guaduas","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",2965,18072,"#1b3383","COALICION PACTO HISTORICO"
"5118",2022,12,0,15,"25320","Guaduas","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",2170,18072,"#871953","COALICION EQUIPO POR COLOMBIA"
"5119",2022,12,0,15,"25320","Guaduas","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",307,18072,"#dddddd","OTROS"
"5120",2022,12,0,15,"25320","Guaduas","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",195,18072,"#A97C20","COLOMBIA JUSTA LIBRES"
"5121",2022,12,0,15,"25320","Guaduas","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",183,18072,"#dddddd","OTROS"
"5122",2022,12,0,15,"25320","Guaduas","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",145,18072,"#808080","VOTOS NULOS"
"5123",2022,12,0,15,"25320","Guaduas","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",25,18072,"#dddddd","OTROS"
"5124",2022,12,0,15,"25320","Guaduas","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",23,18072,"#dddddd","OTROS"
"5125",2022,12,0,15,"25320","Guaduas","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,18072,"#dddddd","OTROS"
"5126",2022,12,0,15,"25320","Guaduas","Cundinamarca",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",3,18072,"#dddddd","OTROS"
"5127",2022,12,0,15,"25322","Guasca","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",4407,11784,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5128",2022,12,0,15,"25322","Guasca","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",2172,11784,"#1b3383","COALICION PACTO HISTORICO"
"5129",2022,12,0,15,"25322","Guasca","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",779,11784,"#871953","COALICION EQUIPO POR COLOMBIA"
"5130",2022,12,0,15,"25322","Guasca","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",285,11784,"#dddddd","OTROS"
"5131",2022,12,0,15,"25322","Guasca","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",191,11784,"#dddddd","OTROS"
"5132",2022,12,0,15,"25322","Guasca","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",154,11784,"#808080","VOTOS NULOS"
"5133",2022,12,0,15,"25322","Guasca","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",32,11784,"#A97C20","COLOMBIA JUSTA LIBRES"
"5134",2022,12,0,15,"25322","Guasca","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",16,11784,"#dddddd","OTROS"
"5135",2022,12,0,15,"25322","Guasca","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",11,11784,"#dddddd","OTROS"
"5136",2022,12,0,15,"25322","Guasca","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",11,11784,"#dddddd","OTROS"
"5137",2022,12,0,15,"25322","Guasca","Cundinamarca",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",6,11784,"#dddddd","OTROS"
"5138",2022,12,0,15,"25324","Guataquí","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",444,2681,"#1b3383","COALICION PACTO HISTORICO"
"5139",2022,12,0,15,"25324","Guataquí","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",419,2681,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5140",2022,12,0,15,"25324","Guataquí","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",319,2681,"#871953","COALICION EQUIPO POR COLOMBIA"
"5141",2022,12,0,15,"25324","Guataquí","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",20,2681,"#dddddd","OTROS"
"5142",2022,12,0,15,"25324","Guataquí","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",17,2681,"#808080","VOTOS NULOS"
"5143",2022,12,0,15,"25324","Guataquí","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",15,2681,"#dddddd","OTROS"
"5144",2022,12,0,15,"25324","Guataquí","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",10,2681,"#A97C20","COLOMBIA JUSTA LIBRES"
"5145",2022,12,0,15,"25324","Guataquí","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",7,2681,"#dddddd","OTROS"
"5146",2022,12,0,15,"25324","Guataquí","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",4,2681,"#dddddd","OTROS"
"5147",2022,12,0,15,"25326","Guatavita","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",2541,5469,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5148",2022,12,0,15,"25326","Guatavita","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",734,5469,"#1b3383","COALICION PACTO HISTORICO"
"5149",2022,12,0,15,"25326","Guatavita","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",338,5469,"#871953","COALICION EQUIPO POR COLOMBIA"
"5150",2022,12,0,15,"25326","Guatavita","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",145,5469,"#dddddd","OTROS"
"5151",2022,12,0,15,"25326","Guatavita","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",71,5469,"#dddddd","OTROS"
"5152",2022,12,0,15,"25326","Guatavita","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",34,5469,"#808080","VOTOS NULOS"
"5153",2022,12,0,15,"25326","Guatavita","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",15,5469,"#A97C20","COLOMBIA JUSTA LIBRES"
"5154",2022,12,0,15,"25326","Guatavita","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",11,5469,"#dddddd","OTROS"
"5155",2022,12,0,15,"25326","Guatavita","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",7,5469,"#dddddd","OTROS"
"5156",2022,12,0,15,"25326","Guatavita","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,5469,"#dddddd","OTROS"
"5157",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1355,4164,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5158",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",618,4164,"#1b3383","COALICION PACTO HISTORICO"
"5159",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",467,4164,"#871953","COALICION EQUIPO POR COLOMBIA"
"5160",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",94,4164,"#dddddd","OTROS"
"5161",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",53,4164,"#dddddd","OTROS"
"5162",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",23,4164,"#A97C20","COLOMBIA JUSTA LIBRES"
"5163",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",22,4164,"#808080","VOTOS NULOS"
"5164",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",5,4164,"#dddddd","OTROS"
"5165",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",4,4164,"#dddddd","OTROS"
"5166",2022,12,0,15,"25328","Guayabal de Siquima","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",1,4164,"#dddddd","OTROS"
"5167",2022,12,0,15,"25335","Guayabetal","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",2270,4641,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5168",2022,12,0,15,"25335","Guayabetal","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",530,4641,"#1b3383","COALICION PACTO HISTORICO"
"5169",2022,12,0,15,"25335","Guayabetal","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",251,4641,"#871953","COALICION EQUIPO POR COLOMBIA"
"5170",2022,12,0,15,"25335","Guayabetal","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",29,4641,"#dddddd","OTROS"
"5171",2022,12,0,15,"25335","Guayabetal","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",27,4641,"#808080","VOTOS NULOS"
"5172",2022,12,0,15,"25335","Guayabetal","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",22,4641,"#dddddd","OTROS"
"5173",2022,12,0,15,"25335","Guayabetal","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",13,4641,"#A97C20","COLOMBIA JUSTA LIBRES"
"5174",2022,12,0,15,"25335","Guayabetal","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",5,4641,"#dddddd","OTROS"
"5175",2022,12,0,15,"25335","Guayabetal","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",4,4641,"#dddddd","OTROS"
"5176",2022,12,0,15,"25335","Guayabetal","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",1,4641,"#dddddd","OTROS"
"5177",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1471,2785,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5178",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",217,2785,"#1b3383","COALICION PACTO HISTORICO"
"5179",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",182,2785,"#871953","COALICION EQUIPO POR COLOMBIA"
"5180",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",20,2785,"#dddddd","OTROS"
"5181",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",6,2785,"#dddddd","OTROS"
"5182",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",6,2785,"#dddddd","OTROS"
"5183",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",4,2785,"#dddddd","OTROS"
"5184",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",2,2785,"#A97C20","COLOMBIA JUSTA LIBRES"
"5185",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",1,2785,"#dddddd","OTROS"
"5186",2022,12,0,15,"25339","Gutiérrez","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",1,2785,"#808080","VOTOS NULOS"
"5187",2022,12,0,15,"25368","Jerusalén","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",567,2708,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5188",2022,12,0,15,"25368","Jerusalén","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",380,2708,"#871953","COALICION EQUIPO POR COLOMBIA"
"5189",2022,12,0,15,"25368","Jerusalén","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",310,2708,"#1b3383","COALICION PACTO HISTORICO"
"5190",2022,12,0,15,"25368","Jerusalén","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",22,2708,"#dddddd","OTROS"
"5191",2022,12,0,15,"25368","Jerusalén","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",13,2708,"#dddddd","OTROS"
"5192",2022,12,0,15,"25368","Jerusalén","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",7,2708,"#A97C20","COLOMBIA JUSTA LIBRES"
"5193",2022,12,0,15,"25368","Jerusalén","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",5,2708,"#808080","VOTOS NULOS"
"5194",2022,12,0,15,"25368","Jerusalén","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",4,2708,"#dddddd","OTROS"
"5195",2022,12,0,15,"25368","Jerusalén","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",3,2708,"#dddddd","OTROS"
"5196",2022,12,0,15,"25372","Junín","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1612,3751,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5197",2022,12,0,15,"25372","Junín","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",543,3751,"#1b3383","COALICION PACTO HISTORICO"
"5198",2022,12,0,15,"25372","Junín","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",445,3751,"#871953","COALICION EQUIPO POR COLOMBIA"
"5199",2022,12,0,15,"25372","Junín","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",72,3751,"#dddddd","OTROS"
"5200",2022,12,0,15,"25372","Junín","Cundinamarca",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",36,3751,"#dddddd","OTROS"
"5201",2022,12,0,15,"25372","Junín","Cundinamarca",997,"VOTOS NULOS","Presidencia 1era vuelta",34,3751,"#808080","VOTOS NULOS"
"5202",2022,12,0,15,"25372","Junín","Cundinamarca",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",18,3751,"#A97C20","COLOMBIA JUSTA LIBRES"
"5203",2022,12,0,15,"25372","Junín","Cundinamarca",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",9,3751,"#dddddd","OTROS"
"5204",2022,12,0,15,"25372","Junín","Cundinamarca",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",8,3751,"#dddddd","OTROS"
"5205",2022,12,0,15,"25372","Junín","Cundinamarca",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",1,549,"#dddddd","OTROS"
"5206",2022,12,0,15,"25377","La Calera","Cundinamarca",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",6225,5489,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"5207",2022,12,0,15,"25377","La Calera","Cundinamarca",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",5961,5489,"#1b3383","COALICION PACTO HISTORICO"
"5208",2022,12,0,15,"25377","La Calera","Cundinamarca",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",2400,5489,"#871953","COALICION EQUIPO POR COLOMBIA"
"5209",2022,12,0,15,"25377","La Calera","Cundinamarca",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",1047,5489,"#dddddd","OTROS"
