Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Puesto,Corporacion,Circunscripcion,Partido,Código Candidato,Nombre Candidato,Votos
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009980,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,341
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009983,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,8
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009983,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,5
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009983,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,7
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009983,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,107
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009983,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,238
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009987,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,6
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009987,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009987,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,31
23,NARIÑO,2307900,LA UNION,2307900,2307999,23079009987,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,37
23,NARIÑO,2308000,LEIVA,2308000,2308000,23080000000,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,42
23,NARIÑO,2308000,LEIVA,2308000,2308000,23080000000,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,26
23,NARIÑO,2308000,LEIVA,2308000,2308000,23080000000,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
23,NARIÑO,2308000,LEIVA,2308000,2308000,23080000000,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,289
23,NARIÑO,2308000,LEIVA,2308000,2308000,23080000000,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,2524
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009909,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,3
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009909,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009909,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,17
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009909,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,49
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009911,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,2
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009911,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009911,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009911,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,4
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009911,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,461
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009913,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,13
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009913,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,7
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009913,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009913,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,67
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009913,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1018
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009917,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,18
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009917,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,3
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009917,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,4
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009917,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,17
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009917,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,533
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009921,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,3
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009921,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009921,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,6
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009921,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,392
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009922,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,2
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009922,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,9
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009922,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,117
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009923,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009923,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009923,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,8
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009923,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,134
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009925,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,9
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009925,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,2
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009925,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009925,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,29
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009925,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,135
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009929,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009929,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009929,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,42
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009929,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,146
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009950,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,7
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009950,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,3
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009950,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,3
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009950,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,11
23,NARIÑO,2308000,LEIVA,2308000,2308099,23080009950,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,314
23,NARIÑO,2308200,LINARES,2308200,2308200,23082000000,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,30
23,NARIÑO,2308200,LINARES,2308200,2308200,23082000000,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,33
23,NARIÑO,2308200,LINARES,2308200,2308200,23082000000,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,4
23,NARIÑO,2308200,LINARES,2308200,2308200,23082000000,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,376
23,NARIÑO,2308200,LINARES,2308200,2308200,23082000000,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,2681
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009901,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,5
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009901,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,2
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009901,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009901,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,102
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009901,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,410
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009902,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,4
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009902,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009902,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,29
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009902,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,261
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009903,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,2
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009903,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,5
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009903,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009903,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,9
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009903,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,337
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009904,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,3
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009904,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,2
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009904,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,15
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009904,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,183
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009905,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,8
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009905,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,6
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009905,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009905,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,148
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009905,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,698
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009909,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,1
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009909,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,2
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009909,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,19
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009909,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,294
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009915,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,2
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009915,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009915,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,8
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009915,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,77
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009930,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,2
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009930,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009930,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,31
23,NARIÑO,2308200,LINARES,2308200,2308299,23082009930,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,113
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308500,23085000000,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,76
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308500,23085000000,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,59
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308500,23085000000,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,6
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308500,23085000000,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,504
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308500,23085000000,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,3671
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009903,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,10
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009903,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009903,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009903,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,24
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009903,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,121
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009906,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009906,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,12
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009906,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,104
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009907,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,3
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009907,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,2
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009907,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,21
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009907,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,168
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009913,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,7
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009913,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,7
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009913,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009913,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,19
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009913,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,237
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009914,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,2
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009914,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,3
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009914,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,5
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009914,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,94
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009915,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,6
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009915,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009915,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,7
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009915,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,119
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009917,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,2
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009917,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,3
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009917,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,11
23,NARIÑO,2308500,LOS ANDES (SOTOMAYOR),2308500,2308599,23085009917,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,211
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308800,23088000000,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,15
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308800,23088000000,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,14
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308800,23088000000,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,71
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308800,23088000000,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1505
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009901,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,7
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009901,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,150
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009902,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,132
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009903,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,3
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009903,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,63
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009904,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,55
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009905,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009905,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009905,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009905,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,180
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009907,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009907,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,5
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009907,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009907,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009907,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,234
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009909,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009909,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,68
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009910,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009910,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,73
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009913,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009913,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009913,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,5
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009913,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,109
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009914,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,39
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009917,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,59
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009919,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,4
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009919,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
23,NARIÑO,2308800,MAGUI (PAYAN),2308800,2308899,23088009919,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,3
