Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Código Puesto,Puesto,Censo Mujeres,Censo Hombres,Voto por candidato o lista,Voto blanco,Voto total,Voto nulo,Voto no marcado,Total abstenciones,Total censo
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101076,SALON COMUNAL PROTECHO VILLA AMALIA,1103,1366,2078,42,2131,11,0,338,2469
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101077,COLEGIO LESTONAC,231,287,427,15,444,2,0,74,518
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101078,COMUNIDAD COLEGIO FE Y ALEGRIA,202,269,393,4,402,5,0,69,471
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101079,CENTRO COMERCIAL PUNTO 72,780,910,1404,33,1449,11,1,241,1690
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101080,UNIMINUTO ESCUELA DE CONVENCIONES,407,499,727,18,746,1,0,160,906
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101081,PARQUE SAN ANDRES,423,585,884,29,921,8,0,87,1008
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111101,COLEGIO AGUSTINIANO DE SUBA,16115,17578,19448,425,20070,190,7,13623,33693
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111102,AFIDRO LAS PALMAS,5523,6091,6579,123,6785,81,2,4829,11614
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111103,COL. VILLA ELISA SEDES C Y D,4237,4607,5657,114,5843,71,1,3001,8844
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111104,EL RINCON,10707,11492,13017,228,13406,153,8,8793,22199
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111105,COL. ALBERTO LLERAS CAMARGO,7338,9127,10897,244,11278,133,4,5187,16465
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111106,TIBABUYES UNIVERSAL,4927,6167,7252,166,7526,105,3,3568,11094
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111107,CASABLANCA SUBA,2288,2313,2817,64,2908,27,0,1693,4601
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111108,VILLA DEL PRADO-UNI. AGRARIA,6831,8448,10494,172,10700,33,1,4579,15279
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111109,PRADO PINZON,3899,4583,5655,125,5813,32,1,2669,8482
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111110,PRADO CIUDAD JARDIN,3457,3872,4721,87,4835,25,2,2494,7329
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111111,CENTRO COMERCIAL BULEVAR NIZA,8736,10313,12537,174,12742,27,4,6307,19049
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111112,PONTEVEDRA,5258,6469,7920,137,8075,17,1,3652,11727
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111113,SAN NICOLAS-AGUSTINIANO NORTE,3830,4858,6071,88,6167,7,1,2521,8688
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111114,LA CONEJERA,1250,1259,1489,46,1540,5,0,969,2509
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111115,PRADO VERANIEGO,5059,5213,6279,110,6419,30,0,3853,10272
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111116,NIZA IX,3417,4237,4904,84,5006,15,3,2648,7654
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111117,LA ALHAMBRA CARULLA,6319,8052,10221,106,10336,9,0,4035,14371
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111118,PUENTE LARGO-EMMANUEL D.ALZON,4179,5105,7208,104,7319,7,0,1965,9284
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111119,FLORESTA NORTE-JULIO FLOREZ,3881,4778,5859,86,5961,16,0,2698,8659
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111120,PASADENA-LOS TRES ELEFANTES,3735,4814,5925,66,5997,6,0,2552,8549
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111121,NUEVA ZELANDIA,4070,5109,6437,161,6643,42,3,2536,9179
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111122,SAN LUIS SUBA,5537,6797,8474,192,8730,61,3,3604,12334
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111123,SAN CIPRIANO,3625,4270,5524,106,5652,20,2,2243,7895
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111124,FUNDACION UNIVERSI. LUIS AMIGO,2786,3355,4173,69,4253,11,0,1888,6141
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111125,LA GAITANA,6921,7585,8928,168,9207,105,6,5299,14506
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111126,SABANA DE TIBABUYES,8136,10219,12403,311,12799,84,1,5556,18355
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111127,COLEGIO-HIJAS DE CRISTO REY,8172,10792,13700,177,13888,11,0,5076,18964
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111128,CENTRO COMERCIAL MAZUREN,5868,7891,10038,129,10177,9,1,3582,13759
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111129,TEJARES NORTE,3821,4971,6443,129,6592,19,1,2200,8792
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111130,LA TOSCANA LISBOA,3592,4629,5485,111,5685,84,5,2536,8221
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111131,AURES II,8148,9446,11850,258,12232,120,4,5362,17594
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111132,COLEGIO DELIA ZAPATA OLIVELLA,4219,5207,6292,125,6499,78,4,2927,9426
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111133,LA AGUADITA,1585,1906,2382,36,2454,33,3,1037,3491
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111134,BOSQUES DE SUBA,2573,3131,3942,77,4061,39,3,1643,5704
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111135,CIUDADELA NUEVA TIBABUYES,6806,8463,10127,231,10455,92,5,4814,15269
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111136,LISBOA-COL. DISTRITAL LISBOA,5100,5963,6921,145,7173,100,7,3890,11063
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111137,UNIVERSIDAD UDCA,604,629,828,6,836,2,0,397,1233
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111138,COLEGIO LA KHUMBRE,988,991,1431,19,1452,1,1,527,1979
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111139,PRADO SUR,3277,3772,5112,78,5210,20,0,1839,7049
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111140,SUPERCADE SUBA,5591,7205,8846,216,9137,71,4,3659,12796
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111141,COLEGIO NICOLAS BUENAVENTURA,5516,6824,8654,225,8947,67,1,3393,12340
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111142,SUBA SAN FRANCISCO,938,906,1256,22,1285,7,0,559,1844
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111143,FUNDACION SAN FELIPE NERI,649,713,947,24,977,6,0,385,1362
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111144,COLEGIO SIMON BOLIVAR SUBA,3575,4540,5885,139,6070,44,2,2045,8115
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111145,COLEGIO EUCARISTICO MERCEDARIO,3258,4567,5818,152,6013,42,1,1812,7825
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111146,ALDEA LA PALMA,1305,1486,1785,28,1828,15,0,963,2791
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111147,EL RINCON B,4406,5151,5959,114,6127,53,1,3430,9557
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111148,RUBY JAPON,2355,2706,3331,67,3421,23,0,1640,5061
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111149,COLEGIO GONZALO ARANGO,3093,3810,4929,109,5086,47,1,1817,6903
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111150,CORINTO-COLEGIO NUEVA COLOMBIA,3330,3990,4887,106,5044,49,2,2276,7320
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111151,LA TOSCANA-COL.FE Y ALEGRIA,4609,5587,6723,135,6936,74,4,3260,10196
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111152,COLEGIO PEDAGOGICO DULCE MARIA,4200,5178,6289,156,6510,63,2,2868,9378
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111153,INST. EDU.COMPARTIR SUBA,6840,9322,12655,353,13070,59,3,3092,16162
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111154,CIUDADELA CAFAM SEGUNDO SECTOR,6033,7655,9587,220,9896,85,4,3792,13688
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111155,EL BATAN,2007,2651,3699,43,3744,2,0,914,4658
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111156,NIZA CENTRO COMERCIAL NIZA,9043,11112,15731,271,16034,32,0,4121,20155
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111157,CENTRO COMERCIAL PASEO SAN RAF,4733,6736,9370,154,9548,24,0,1921,11469
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111158,ALMACEN ÉXITO LA COLINA,8133,10762,14950,234,15203,19,0,3692,18895
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111159,CARULLA RINCON DE LA COLINA,3135,4513,6215,107,6326,4,0,1322,7648
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111160,COLSUBSIDIO MAZUREN,4022,5393,7259,130,7403,13,1,2012,9415
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111161,COL.SANTA ISABEL DE HUNGRIA,2304,3129,4324,95,4434,13,2,999,5433
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111162,BIBLIOTECA JULIO MARIO SANTO D,4401,5540,7763,155,7934,16,0,2007,9941
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111163,COLEGIO RAFAEL MAYA,1446,1585,1911,30,1973,32,0,1058,3031
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111164,SUBA SANTA CECILIA,1594,1777,2007,45,2078,25,1,1293,3371
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111165,SUBA SANTA RITA,1232,1368,1589,35,1646,22,0,954,2600
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111166,COLEGIO JORGE MARIO BERGOGLIO,1619,2040,3010,87,3119,21,1,540,3659
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111167,COLEGIO VEINTIUN ANGELES,470,591,753,22,778,3,0,283,1061
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111168,CHORRILLOS,174,165,190,1,191,0,0,148,339
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111169,HUNZA SEDE A,439,514,711,12,728,5,0,225,953
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111170,MAXIMINO POITIERS,2009,2826,4081,93,4193,18,1,642,4835
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111171,SALON COMUNAL AURES II,1720,2066,2835,74,2933,23,1,853,3786
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111172,SALON COMUNAL VILLA MARIA,1088,1172,1398,36,1452,18,0,808,2260
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111173,SALON COMUNAL VILLA CINDY,605,707,819,20,852,13,0,460,1312
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111174,FLORESTA OUTLET,2086,2721,4119,68,4194,6,1,613,4807
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111175,COLEGIO JOHN DEWEY,512,580,951,19,970,0,0,122,1092
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111176,COLEGIO CARO Y CUERVO,1283,1654,2542,48,2593,3,0,344,2937
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111177,CC PORTOALEGRE,1063,1285,1794,52,1849,3,0,499,2348
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111178,CC PARQUE LA COLINA,8783,11025,16098,282,16408,26,2,3400,19808
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111179,LICEO DE LONDRES,137,171,256,2,260,2,0,48,308
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111180,COLEGIO MARYMOUNT,1056,1303,2061,35,2097,1,0,262,2359
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111181,SAN JOSE BAVARIA-ABRAHAM LINCO,1227,1503,2332,51,2392,8,1,338,2730
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111182,COLEGIO DEL BOSQUE,210,199,312,10,322,0,0,87,409
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111183,COLEGIO SANTIAGO ALBERIONI,323,486,680,16,699,3,0,110,809
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111184,COLEGIO ALFONSO JARAMILLO,1024,1335,1955,52,2014,5,2,345,2359
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111185,MIRANDELA - NUEVA ZELANDIA,1101,1329,1994,38,2042,10,0,388,2430
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111186,CENTRO COMERCIAL SANTAFE,5642,6975,10354,240,10627,32,1,1990,12617
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111187,VILLA MARIA TIBABUYES UNIVERSAL SEDE B,632,697,1015,22,1042,5,0,287,1329
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111188,COLEGIO LA TOSCANA LISBOA,987,1140,1580,38,1629,11,0,498,2127
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111189,CENTRO COMERCIAL CENTRO SUBA,5076,6287,8976,199,9262,83,4,2101,11363
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111190,LA CHUCUA SUBA,286,388,568,10,584,6,0,90,674
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111191,CAMPANELLA SUBA,841,1071,1644,32,1685,9,0,227,1912
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111192,COLEGIO LA GAITANA SEDE B VILLAMARIA,1076,1150,1676,39,1725,10,0,501,2226
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111193,LA ESTRELLITA SUBA,90,120,186,0,188,2,0,22,210
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111194,LA LAGUNA SUBA,574,735,1117,18,1141,6,0,168,1309
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111195,PLAZA IMPERIAL,7394,9521,13456,335,13875,83,1,3040,16915
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111196,EL SOLAR 1 SUBA,245,372,544,10,559,5,0,58,617
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111197,SAN PEDRO DE TIBABUYES,342,349,501,13,517,3,0,174,691
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111198,SUBA COMPARTIR 1,318,382,525,20,547,2,0,153,700
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121201,LA CASTELLANA,4322,4887,5960,85,6059,14,0,3150,9209
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121202,RIONEGRO,4372,4944,5778,109,5915,26,2,3401,9316
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121203,PATRIA,1311,1412,1685,36,1729,8,0,994,2723
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121204,GAITAN,3355,3221,3967,83,4093,40,3,2483,6576
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121205,ENTRE RIOS,2256,2522,3237,53,3299,9,0,1479,4778
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121206,IED TOMÁS CARRASQUILLA - SEDE,4780,5405,6529,131,6704,42,2,3481,10185
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121207,SIMON BOLIVAR,5968,6450,7586,156,7802,54,6,4616,12418
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121208,JOSE JOAQUIN VARGAS,5016,5698,7283,162,7467,19,3,3247,10714
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121209,SAN FERNANDO,4829,5029,5758,129,5931,44,0,3927,9858
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121210,POPULAR MODELO,4996,6143,7849,174,8059,35,1,3080,11139
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121211,12 DE OCTUBRE,2096,1982,2409,41,2470,20,0,1608,4078
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121212,SANTA SOFIA,2578,2701,3097,47,3156,12,0,2123,5279
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121213,POLO CLUB,2398,2927,3293,41,3341,7,0,1984,5325
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121214,SAN FELIPE,1515,1759,2029,42,2085,13,1,1189,3274
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121215,LOS ALCAZARES,2657,2750,3275,68,3361,16,2,2046,5407
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121216,LA PAZ,1812,1448,1817,24,1854,11,2,1406,3260
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121217,COLOMBIA,1952,2013,2311,50,2377,16,0,1588,3965
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121218,LA MUEQUETA,1279,1309,1541,32,1581,8,0,1007,2588
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121219,SIETE DE AGOSTO,3857,4056,4678,83,4802,41,0,3111,7913
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121220,BENJAMIN HERRERA,1818,1845,2225,42,2278,10,1,1385,3663
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121221,POLIDEPORTIVO  POLO,982,1048,1334,21,1358,3,0,672,2030
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121222,ISERRA 100,2177,2722,3993,74,4078,11,0,821,4899
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121223,SAN MIGUEL,371,471,711,15,729,3,0,113,842
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121224,PLAZA DE LOS ARTESANOS,551,643,988,30,1026,8,0,168,1194
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121225,CAFAM AV. 68,2435,3035,4411,106,4526,9,0,944,5470
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121226,JORGE ELIECER GAITAN SEDE B PRIMARIA,446,518,828,13,845,4,0,119,964
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121227,REPUBLICA DE PANAMA SEDE C,148,191,294,6,301,1,0,38,339
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121228,LORENCITA VILLEGAS DE SANTOS,34,64,83,2,85,0,0,13,98
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121229,HELADIA MEJIA SEDE A,89,118,176,5,181,0,0,26,207
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121230,DOMINGO FAUSTINO SARMIENTO SEDE B,179,221,341,12,354,1,0,46,400
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121231,11 DE NOVIEMBRE,94,122,177,3,182,2,0,34,216
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131301,DIVINO SALVADOR,3389,3302,3442,62,3520,13,3,3171,6691
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131302,SAN LUIS,3055,2914,3356,60,3431,15,0,2538,5969
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131303,EL CAMPIN,2957,2898,2976,60,3047,10,1,2808,5855
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131304,NICOLAS DE FEDERMAN,3354,3857,5046,103,5167,18,0,2044,7211
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131305,PABLO VI,3984,5074,6031,69,6112,10,2,2946,9058
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131306,EL SALITRE,1879,1879,2401,26,2430,2,1,1328,3758
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131307,LA ESMERALDA,2902,3492,4702,91,4799,6,0,1595,6394
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131308,CAFAM CALLE 51,3321,3593,4283,100,4412,28,1,2502,6914
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131309,PALERMO,4680,5777,5836,115,5975,20,4,4482,10457
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131310,COLEGIO AMERICANO,4592,5452,5696,87,5796,12,1,4248,10044
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131311,BELALCAZAR,2256,2390,3246,52,3303,5,0,1343,4646
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131312,QUINTA PAREDES  A,1936,2176,2645,48,2701,7,1,1411,4112
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 13 TEUSAQUILLO,1600113,16001131313,QUINTA PAREDES B,4052,5185,6960,125,7099,13,1,2138,9237
