Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Código Puesto,Puesto,Censo Mujeres,Censo Hombres,Voto por candidato o lista,Voto blanco,Voto total,Voto nulo,Voto no marcado,Total abstenciones,Total censo
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101031,QUIRIGUA (PLAZA DE MERCADO),5072,5989,7475,218,7784,88,3,3277,11061
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101032,BACHUE II - BOCHICA I,3588,4491,5725,189,5977,62,1,2102,8079
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101033,VILLA GLADYS,4499,5212,6470,220,6779,86,3,2932,9711
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101034,EL CORTIJO (LOCALIDAD 10),6832,8482,11018,483,11574,73,0,3740,15314
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101035,SAN MARCOS,6078,6991,9131,319,9540,85,5,3529,13069
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101036,SAN IGNACIO,1289,1540,1985,57,2068,24,2,761,2829
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101037,TABORA,4554,5444,7270,223,7575,78,4,2423,9998
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101038,EL MORISCO,2217,2698,3571,139,3740,29,1,1175,4915
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101039,LOS CEREZOS,2753,3079,4065,129,4244,49,1,1588,5832
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101040,CIUDADELA COLSUBSIDIO,7987,9826,12595,552,13238,85,6,4575,17813
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101041,FERIAS II,2801,3224,4145,126,4297,25,1,1728,6025
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101042,EL MUELLE,8143,9293,12106,311,12574,151,6,4862,17436
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101043,LA CABAÑA,2144,2385,3159,126,3311,25,1,1218,4529
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101044,TISQUESUSA,780,956,1290,46,1343,7,0,393,1736
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101045,SANTA CECILIA,1472,1900,2414,86,2517,17,0,855,3372
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101046,PLAZUELAS DEL VIRREY,3140,4054,5224,209,5483,48,2,1711,7194
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101047,CIUDAD DE HONDA,849,1020,1370,47,1430,12,1,439,1869
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101048,ZARZAMORA,2818,3576,4606,221,4863,36,0,1531,6394
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101049,VILLA CONSTANZA,1130,1290,1697,48,1771,26,0,649,2420
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101050,MORTIÑO,1224,1411,1889,77,1980,12,2,655,2635
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101051,PALO BLANCO,989,1080,1455,54,1524,15,0,545,2069
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101052,SAN JOAQUIN,618,768,1021,25,1053,5,2,333,1386
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101053,PRIMAVERA,893,1041,1397,51,1464,16,0,470,1934
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101054,BOLIVIA,3005,3853,5327,258,5628,42,1,1230,6858
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101055,GRAN GRANADA,6883,8418,11428,445,11960,83,4,3341,15301
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101056,EL CEDRO,894,1200,1546,55,1623,21,1,471,2094
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101057,TORQUIGUA,4318,4734,6030,128,6223,65,0,2829,9052
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101058,ALMAZAN ENGATIVA,5550,6628,8347,191,8655,112,5,3523,12178
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101059,UNICENTRO DE OCCIDENTE,4791,6261,9020,346,9413,46,1,1639,11052
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101060,SALON COMUNAL ALAMOS,551,649,928,34,974,11,1,226,1200
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101061,LEON VALENCIA,138,167,246,9,261,6,0,44,305
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101062,LA CLARITA,736,1008,1419,36,1463,8,0,281,1744
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101063,CENTRO EDUCATIVO SCALAS,381,454,683,15,701,3,0,134,835
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101064,NACIONES UNIDAS SEDE B,262,339,463,11,479,5,0,122,601
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101065,COLEGIO NORTE ADVENTISTA,244,260,383,15,402,4,0,102,504
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101066,ALCALA SEDE B,288,317,442,15,461,3,1,144,605
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101067,DIVERPLAZA,4850,5947,8290,254,8632,85,3,2165,10797
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101068,MARGARITA BOSCO,1036,1457,2082,96,2187,9,0,306,2493
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101069,COLEGIO COPES,755,1138,1504,64,1586,18,0,307,1893
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101070,SOLEDAD NORTE,208,277,413,15,431,3,0,54,485
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101071,SIDAUTO,42,45,63,1,64,0,0,23,87
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101072,PARIS GAITAN,278,330,514,16,532,2,0,76,608
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101073,LA PALESTINA,274,347,507,27,536,2,0,85,621
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101074,EL ENCANTO,1259,1561,2369,79,2467,19,0,353,2820
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101075,EL REAL,243,292,440,11,458,7,0,77,535
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101076,SALON COMUNAL PROTECHO VILLA AMALIA,1103,1366,2062,40,2113,11,0,356,2469
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101077,COLEGIO LESTONAC,231,287,431,7,443,5,0,75,518
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101078,COMUNIDAD COLEGIO FE Y ALEGRIA,202,269,396,8,410,6,0,61,471
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101079,CENTRO COMERCIAL PUNTO 72,780,910,1341,37,1390,12,0,300,1690
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101080,UNIMINUTO ESCUELA DE CONVENCIONES,407,499,706,21,728,1,0,178,906
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 10 ENGATIVA,1600110,16001101081,PARQUE SAN ANDRES,423,585,876,28,907,3,0,101,1008
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111101,COLEGIO AGUSTINIANO DE SUBA,16115,17578,19638,658,20520,217,7,13173,33693
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111102,AFIDRO LAS PALMAS,5523,6091,6729,190,7027,102,6,4587,11614
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111103,COL. VILLA ELISA SEDES C Y D,4237,4607,5763,152,6020,102,3,2824,8844
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111104,EL RINCON,10707,11492,13536,323,14038,175,4,8161,22199
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111105,COL. ALBERTO LLERAS CAMARGO,7338,9127,10891,323,11380,163,3,5085,16465
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111106,TIBABUYES UNIVERSAL,4927,6167,7304,229,7651,113,5,3443,11094
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111107,CASABLANCA SUBA,2288,2313,2778,87,2908,43,0,1693,4601
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111108,VILLA DEL PRADO-UNI. AGRARIA,6831,8448,10232,388,10659,39,0,4620,15279
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111109,PRADO PINZON,3899,4583,5676,201,5900,23,0,2582,8482
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111110,PRADO CIUDAD JARDIN,3457,3872,4731,132,4898,32,3,2431,7329
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111111,CENTRO COMERCIAL BULEVAR NIZA,8736,10313,12275,431,12735,26,3,6314,19049
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111112,PONTEVEDRA,5258,6469,7700,328,8059,30,1,3668,11727
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111113,SAN NICOLAS-AGUSTINIANO NORTE,3830,4858,5863,222,6097,12,0,2591,8688
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111114,LA CONEJERA,1250,1259,1457,50,1512,5,0,997,2509
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111115,PRADO VERANIEGO,5059,5213,6373,164,6572,34,1,3700,10272
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111116,NIZA IX,3417,4237,4864,182,5075,26,3,2579,7654
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111117,LA ALHAMBRA CARULLA,6319,8052,9878,336,10227,13,0,4144,14371
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111118,PUENTE LARGO-EMMANUEL D.ALZON,4179,5105,6850,321,7183,10,2,2101,9284
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111119,FLORESTA NORTE-JULIO FLOREZ,3881,4778,5682,237,5944,25,0,2715,8659
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111120,PASADENA-LOS TRES ELEFANTES,3735,4814,5697,227,5937,11,2,2612,8549
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111121,NUEVA ZELANDIA,4070,5109,6438,246,6724,37,3,2455,9179
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111122,SAN LUIS SUBA,5537,6797,8353,306,8764,103,2,3570,12334
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111123,SAN CIPRIANO,3625,4270,5412,180,5635,42,1,2260,7895
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111124,FUNDACION UNIVERSI. LUIS AMIGO,2786,3355,4030,152,4196,13,1,1945,6141
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111125,LA GAITANA,6921,7585,9110,221,9463,129,3,5043,14506
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111126,SABANA DE TIBABUYES,8136,10219,12204,473,12807,127,3,5548,18355
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111127,COLEGIO-HIJAS DE CRISTO REY,8172,10792,13217,529,13764,15,3,5200,18964
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111128,CENTRO COMERCIAL MAZUREN,5868,7891,9706,376,10107,23,2,3652,13759
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111129,TEJARES NORTE,3821,4971,6299,250,6581,29,3,2211,8792
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111130,LA TOSCANA LISBOA,3592,4629,5636,125,5853,88,4,2368,8221
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111131,AURES II,8148,9446,11994,371,12518,149,4,5076,17594
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111132,COLEGIO DELIA ZAPATA OLIVELLA,4219,5207,6307,184,6582,86,5,2844,9426
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111133,LA AGUADITA,1585,1906,2430,66,2542,45,1,949,3491
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111134,BOSQUES DE SUBA,2573,3131,3960,107,4110,43,0,1594,5704
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111135,CIUDADELA NUEVA TIBABUYES,6806,8463,10297,306,10733,127,3,4536,15269
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111136,LISBOA-COL. DISTRITAL LISBOA,5100,5963,7083,173,7369,110,3,3694,11063
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111137,UNIVERSIDAD UDCA,604,629,810,19,831,1,1,402,1233
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111138,COLEGIO LA KHUMBRE,988,991,1397,47,1449,5,0,530,1979
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111139,PRADO SUR,3277,3772,5009,145,5181,25,2,1868,7049
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111140,SUPERCADE SUBA,5591,7205,8781,298,9168,84,5,3628,12796
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111141,COLEGIO NICOLAS BUENAVENTURA,5516,6824,8613,270,8966,82,1,3374,12340
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111142,SUBA SAN FRANCISCO,938,906,1215,42,1264,7,0,580,1844
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111143,FUNDACION SAN FELIPE NERI,649,713,945,34,987,8,0,375,1362
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111144,COLEGIO SIMON BOLIVAR SUBA,3575,4540,5796,233,6067,34,4,2048,8115
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111145,COLEGIO EUCARISTICO MERCEDARIO,3258,4567,5764,204,6031,62,1,1794,7825
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111146,ALDEA LA PALMA,1305,1486,1774,42,1840,23,1,951,2791
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111147,EL RINCON B,4406,5151,6144,157,6359,56,2,3198,9557
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111148,RUBY JAPON,2355,2706,3411,72,3518,34,1,1543,5061
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111149,COLEGIO GONZALO ARANGO,3093,3810,4978,121,5141,40,2,1762,6903
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111150,CORINTO-COLEGIO NUEVA COLOMBIA,3330,3990,4981,138,5166,45,2,2154,7320
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111151,LA TOSCANA-COL.FE Y ALEGRIA,4609,5587,6816,146,7030,66,2,3166,10196
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111152,COLEGIO PEDAGOGICO DULCE MARIA,4200,5178,6378,188,6621,52,3,2757,9378
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111153,INST. EDU.COMPARTIR SUBA,6840,9322,12352,505,12984,122,5,3178,16162
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111154,CIUDADELA CAFAM SEGUNDO SECTOR,6033,7655,9672,221,9997,102,2,3691,13688
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111155,EL BATAN,2007,2651,3532,155,3692,5,0,966,4658
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111156,NIZA CENTRO COMERCIAL NIZA,9043,11112,15091,663,15799,45,0,4356,20155
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111157,CENTRO COMERCIAL PASEO SAN RAF,4733,6736,8886,378,9301,34,3,2168,11469
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111158,ALMACEN ÉXITO LA COLINA,8133,10762,14184,612,14821,25,0,4074,18895
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111159,CARULLA RINCON DE LA COLINA,3135,4513,6018,233,6259,8,0,1389,7648
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111160,COLSUBSIDIO MAZUREN,4022,5393,6995,291,7317,30,1,2098,9415
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111161,COL.SANTA ISABEL DE HUNGRIA,2304,3129,4195,165,4377,17,0,1056,5433
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111162,BIBLIOTECA JULIO MARIO SANTO D,4401,5540,7387,352,7764,25,0,2177,9941
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111163,COLEGIO RAFAEL MAYA,1446,1585,1923,53,2013,36,1,1018,3031
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111164,SUBA SANTA CECILIA,1594,1777,2059,55,2140,25,1,1231,3371
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111165,SUBA SANTA RITA,1232,1368,1649,38,1711,24,0,889,2600
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111166,COLEGIO JORGE MARIO BERGOGLIO,1619,2040,2911,145,3086,29,1,573,3659
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111167,COLEGIO VEINTIUN ANGELES,470,591,745,27,777,4,1,284,1061
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111168,CHORRILLOS,174,165,202,1,203,0,0,136,339
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111169,HUNZA SEDE A,439,514,719,13,739,7,0,214,953
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111170,MAXIMINO POITIERS,2009,2826,3930,142,4107,33,2,728,4835
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111171,SALON COMUNAL AURES II,1720,2066,2866,86,2978,25,1,808,3786
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111172,SALON COMUNAL VILLA MARIA,1088,1172,1424,52,1498,22,0,762,2260
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111173,SALON COMUNAL VILLA CINDY,605,707,895,16,923,10,2,389,1312
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111174,FLORESTA OUTLET,2086,2721,3928,194,4131,8,1,676,4807
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111175,COLEGIO JOHN DEWEY,512,580,873,51,925,1,0,167,1092
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111176,COLEGIO CARO Y CUERVO,1283,1654,2393,112,2513,7,1,424,2937
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111177,CC PORTOALEGRE,1063,1285,1709,78,1791,4,0,557,2348
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111178,CC PARQUE LA COLINA,8783,11025,15285,546,15873,40,2,3935,19808
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111179,LICEO DE LONDRES,137,171,237,7,254,10,0,54,308
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111180,COLEGIO MARYMOUNT,1056,1303,1952,75,2033,6,0,326,2359
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111181,SAN JOSE BAVARIA-ABRAHAM LINCO,1227,1503,2198,90,2301,13,0,429,2730
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111182,COLEGIO DEL BOSQUE,210,199,305,16,321,0,0,88,409
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111183,COLEGIO SANTIAGO ALBERIONI,323,486,647,34,686,5,0,123,809
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111184,COLEGIO ALFONSO JARAMILLO,1024,1335,1917,67,1990,6,0,369,2359
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111185,MIRANDELA - NUEVA ZELANDIA,1101,1329,1924,71,2004,9,0,426,2430
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111186,CENTRO COMERCIAL SANTAFE,5642,6975,9987,363,10389,36,3,2228,12617
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111187,VILLA MARIA TIBABUYES UNIVERSAL SEDE B,632,697,1014,27,1051,10,0,278,1329
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111188,COLEGIO LA TOSCANA LISBOA,987,1140,1624,29,1668,15,0,459,2127
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111189,CENTRO COMERCIAL CENTRO SUBA,5076,6287,8820,280,9184,83,1,2179,11363
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111190,LA CHUCUA SUBA,286,388,569,12,585,4,0,89,674
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111191,CAMPANELLA SUBA,841,1071,1592,49,1648,6,1,264,1912
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111192,COLEGIO LA GAITANA SEDE B VILLAMARIA,1076,1150,1663,39,1713,10,1,513,2226
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111193,LA ESTRELLITA SUBA,90,120,180,4,186,2,0,24,210
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111194,LA LAGUNA SUBA,574,735,1091,23,1121,7,0,188,1309
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111195,PLAZA IMPERIAL,7394,9521,13299,396,13807,108,4,3108,16915
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111196,EL SOLAR 1 SUBA,245,372,536,20,562,6,0,55,617
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111197,SAN PEDRO DE TIBABUYES,342,349,500,13,518,5,0,173,691
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 11 SUBA,1600111,16001111198,SUBA COMPARTIR 1,318,382,515,17,535,3,0,165,700
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121201,LA CASTELLANA,4322,4887,5888,216,6120,13,3,3089,9209
16,BOGOTA D.C.,16001,BOGOTA. D.C.,LOCALIDAD 12 BARRIOS UNIDOS,1600112,16001121202,RIONEGRO,4372,4944,5783,181,6018,52,2,3298,9316
