"","annoh","corp","codcirc","coddepto","codmpio","nommun","nomdepto","codparti","nomparti","eleccion","votos","censo","color","partido"
"1057",2022,13,0,7,"15180","Chiscas","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",10,2277,"#808080","VOTOS NULOS"
"1058",2022,13,0,7,"15180","Chiscas","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",4,2277,"#dddddd","OTROS"
"1059",2022,13,0,7,"15183","Chita","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",2795,4662,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1060",2022,13,0,7,"15183","Chita","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",615,4662,"#1b3383","COALICION PACTO HISTORICO"
"1061",2022,13,0,7,"15183","Chita","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",45,4662,"#dddddd","OTROS"
"1062",2022,13,0,7,"15183","Chita","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",23,4662,"#808080","VOTOS NULOS"
"1063",2022,13,0,7,"15183","Chita","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",12,4662,"#dddddd","OTROS"
"1064",2022,13,0,7,"15185","Chitaraque","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",2845,5267,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1065",2022,13,0,7,"15185","Chitaraque","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",447,5267,"#1b3383","COALICION PACTO HISTORICO"
"1066",2022,13,0,7,"15185","Chitaraque","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",27,5267,"#dddddd","OTROS"
"1067",2022,13,0,7,"15185","Chitaraque","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",7,5267,"#808080","VOTOS NULOS"
"1068",2022,13,0,7,"15185","Chitaraque","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",5,5267,"#dddddd","OTROS"
"1069",2022,13,0,7,"15187","Chivatá","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1252,2994,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1070",2022,13,0,7,"15187","Chivatá","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",758,2994,"#1b3383","COALICION PACTO HISTORICO"
"1071",2022,13,0,7,"15187","Chivatá","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",28,2994,"#dddddd","OTROS"
"1072",2022,13,0,7,"15187","Chivatá","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",15,2994,"#808080","VOTOS NULOS"
"1073",2022,13,0,7,"15187","Chivatá","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",3,2994,"#dddddd","OTROS"
"1074",2022,13,0,7,"15189","Ciénega","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",2135,3882,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1075",2022,13,0,7,"15189","Ciénega","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",445,3882,"#1b3383","COALICION PACTO HISTORICO"
"1076",2022,13,0,7,"15189","Ciénega","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",40,3882,"#dddddd","OTROS"
"1077",2022,13,0,7,"15189","Ciénega","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",13,3882,"#808080","VOTOS NULOS"
"1078",2022,13,0,7,"15189","Ciénega","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",2,3882,"#dddddd","OTROS"
"1079",2022,13,0,7,"15204","Cómbita","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",3552,7642,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1080",2022,13,0,7,"15204","Cómbita","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",2619,7642,"#1b3383","COALICION PACTO HISTORICO"
"1081",2022,13,0,7,"15204","Cómbita","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",104,7642,"#808080","VOTOS NULOS"
"1082",2022,13,0,7,"15204","Cómbita","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",103,7642,"#dddddd","OTROS"
"1083",2022,13,0,7,"15204","Cómbita","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",9,7642,"#dddddd","OTROS"
"1084",2022,13,0,7,"15212","Coper","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1659,2008,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1085",2022,13,0,7,"15212","Coper","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",246,2008,"#1b3383","COALICION PACTO HISTORICO"
"1086",2022,13,0,7,"15212","Coper","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",11,2008,"#dddddd","OTROS"
"1087",2022,13,0,7,"15212","Coper","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",5,2008,"#808080","VOTOS NULOS"
"1088",2022,13,0,7,"15212","Coper","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",2,2008,"#dddddd","OTROS"
"1089",2022,13,0,7,"15215","Corrales","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",886,2307,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1090",2022,13,0,7,"15215","Corrales","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",686,2307,"#1b3383","COALICION PACTO HISTORICO"
"1091",2022,13,0,7,"15215","Corrales","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",36,2307,"#dddddd","OTROS"
"1092",2022,13,0,7,"15215","Corrales","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",21,2307,"#808080","VOTOS NULOS"
"1093",2022,13,0,7,"15215","Corrales","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",1,2307,"#dddddd","OTROS"
"1094",2022,13,0,7,"15218","Covarachía","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1551,2127,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1095",2022,13,0,7,"15218","Covarachía","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",189,2127,"#1b3383","COALICION PACTO HISTORICO"
"1096",2022,13,0,7,"15218","Covarachía","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",14,2127,"#dddddd","OTROS"
"1097",2022,13,0,7,"15218","Covarachía","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",5,2127,"#808080","VOTOS NULOS"
"1098",2022,13,0,7,"15218","Covarachía","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",5,2127,"#dddddd","OTROS"
"1099",2022,13,0,7,"15223","Cubará","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",1465,4753,"#1b3383","COALICION PACTO HISTORICO"
"1100",2022,13,0,7,"15223","Cubará","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1280,4753,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1101",2022,13,0,7,"15223","Cubará","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",41,4753,"#dddddd","OTROS"
"1102",2022,13,0,7,"15223","Cubará","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",39,4753,"#808080","VOTOS NULOS"
"1103",2022,13,0,7,"15223","Cubará","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",3,4753,"#dddddd","OTROS"
"1104",2022,13,0,7,"15224","Cucaita","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1211,3343,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1105",2022,13,0,7,"15224","Cucaita","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",1131,3343,"#1b3383","COALICION PACTO HISTORICO"
"1106",2022,13,0,7,"15224","Cucaita","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",35,3343,"#dddddd","OTROS"
"1107",2022,13,0,7,"15224","Cucaita","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",29,3343,"#808080","VOTOS NULOS"
"1108",2022,13,0,7,"15224","Cucaita","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",2,3343,"#dddddd","OTROS"
"1109",2022,13,0,7,"15226","Cuítiva","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",798,1289,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1110",2022,13,0,7,"15226","Cuítiva","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",381,1289,"#1b3383","COALICION PACTO HISTORICO"
"1111",2022,13,0,7,"15226","Cuítiva","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",12,1289,"#dddddd","OTROS"
"1112",2022,13,0,7,"15226","Cuítiva","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",8,1289,"#808080","VOTOS NULOS"
"1113",2022,13,0,7,"15226","Cuítiva","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",3,1289,"#dddddd","OTROS"
"1114",2022,13,0,7,"15232","Chíquiza","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1891,3840,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1115",2022,13,0,7,"15232","Chíquiza","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",973,3840,"#1b3383","COALICION PACTO HISTORICO"
"1116",2022,13,0,7,"15232","Chíquiza","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",53,3840,"#808080","VOTOS NULOS"
"1117",2022,13,0,7,"15232","Chíquiza","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",27,3840,"#dddddd","OTROS"
"1118",2022,13,0,7,"15232","Chíquiza","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",2,3840,"#dddddd","OTROS"
"1119",2022,13,0,7,"15236","Chivor","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",937,1807,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1120",2022,13,0,7,"15236","Chivor","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",138,1807,"#1b3383","COALICION PACTO HISTORICO"
"1121",2022,13,0,7,"15236","Chivor","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",8,1807,"#dddddd","OTROS"
"1122",2022,13,0,7,"15236","Chivor","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",8,1807,"#808080","VOTOS NULOS"
"1123",2022,13,0,7,"15238","Duitama","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",34371,6126,"#1b3383","COALICION PACTO HISTORICO"
"1124",2022,13,0,7,"15238","Duitama","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",29380,6126,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1125",2022,13,0,7,"15238","Duitama","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",1616,6126,"#dddddd","OTROS"
"1126",2022,13,0,7,"15238","Duitama","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",829,6126,"#808080","VOTOS NULOS"
"1127",2022,13,0,7,"15238","Duitama","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",28,6126,"#dddddd","OTROS"
"1128",2022,13,0,7,"15244","El Cocuy","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1605,2833,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1129",2022,13,0,7,"15244","El Cocuy","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",313,2833,"#1b3383","COALICION PACTO HISTORICO"
"1130",2022,13,0,7,"15244","El Cocuy","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",42,2833,"#dddddd","OTROS"
"1131",2022,13,0,7,"15244","El Cocuy","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",22,2833,"#808080","VOTOS NULOS"
"1132",2022,13,0,7,"15244","El Cocuy","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",4,2833,"#dddddd","OTROS"
"1133",2022,13,0,7,"15248","El Espino","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1180,1866,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1134",2022,13,0,7,"15248","El Espino","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",170,1866,"#1b3383","COALICION PACTO HISTORICO"
"1135",2022,13,0,7,"15248","El Espino","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",20,1866,"#dddddd","OTROS"
"1136",2022,13,0,7,"15248","El Espino","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",7,1866,"#808080","VOTOS NULOS"
"1137",2022,13,0,7,"15272","Firavitoba","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1733,5614,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1138",2022,13,0,7,"15272","Firavitoba","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",1719,5614,"#1b3383","COALICION PACTO HISTORICO"
"1139",2022,13,0,7,"15272","Firavitoba","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",80,5614,"#dddddd","OTROS"
"1140",2022,13,0,7,"15272","Firavitoba","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",35,5614,"#808080","VOTOS NULOS"
"1141",2022,13,0,7,"15272","Firavitoba","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",1,5614,"#dddddd","OTROS"
"1142",2022,13,0,7,"15276","Floresta","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1583,2779,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1143",2022,13,0,7,"15276","Floresta","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",609,2779,"#1b3383","COALICION PACTO HISTORICO"
"1144",2022,13,0,7,"15276","Floresta","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",23,2779,"#dddddd","OTROS"
"1145",2022,13,0,7,"15276","Floresta","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",15,2779,"#808080","VOTOS NULOS"
"1146",2022,13,0,7,"15276","Floresta","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",3,2779,"#dddddd","OTROS"
"1147",2022,13,0,7,"15293","Gachantivá","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1462,3004,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1148",2022,13,0,7,"15293","Gachantivá","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",479,3004,"#1b3383","COALICION PACTO HISTORICO"
"1149",2022,13,0,7,"15293","Gachantivá","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",29,3004,"#dddddd","OTROS"
"1150",2022,13,0,7,"15293","Gachantivá","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",18,3004,"#808080","VOTOS NULOS"
"1151",2022,13,0,7,"15296","Gameza","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1934,3713,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1152",2022,13,0,7,"15296","Gameza","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",582,3713,"#1b3383","COALICION PACTO HISTORICO"
"1153",2022,13,0,7,"15296","Gameza","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",34,3713,"#dddddd","OTROS"
"1154",2022,13,0,7,"15296","Gameza","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",16,3713,"#808080","VOTOS NULOS"
"1155",2022,13,0,7,"15296","Gameza","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",1,3713,"#dddddd","OTROS"
"1156",2022,13,0,7,"15299","Garagoa","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",4430,11894,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1157",2022,13,0,7,"15299","Garagoa","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3221,11894,"#1b3383","COALICION PACTO HISTORICO"
"1158",2022,13,0,7,"15299","Garagoa","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",169,11894,"#dddddd","OTROS"
"1159",2022,13,0,7,"15299","Garagoa","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",133,11894,"#808080","VOTOS NULOS"
"1160",2022,13,0,7,"15299","Garagoa","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",6,11894,"#dddddd","OTROS"
"1161",2022,13,0,7,"15317","Guacamayas","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",766,1605,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1162",2022,13,0,7,"15317","Guacamayas","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",154,1605,"#1b3383","COALICION PACTO HISTORICO"
"1163",2022,13,0,7,"15317","Guacamayas","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",17,1605,"#dddddd","OTROS"
"1164",2022,13,0,7,"15317","Guacamayas","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",16,1605,"#808080","VOTOS NULOS"
"1165",2022,13,0,7,"15322","Guateque","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",3545,8986,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1166",2022,13,0,7,"15322","Guateque","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",1967,8986,"#1b3383","COALICION PACTO HISTORICO"
"1167",2022,13,0,7,"15322","Guateque","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",106,8986,"#dddddd","OTROS"
"1168",2022,13,0,7,"15322","Guateque","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",81,8986,"#808080","VOTOS NULOS"
"1169",2022,13,0,7,"15322","Guateque","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",6,8986,"#dddddd","OTROS"
"1170",2022,13,0,7,"15325","Guayatá","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",2000,3836,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1171",2022,13,0,7,"15325","Guayatá","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",464,3836,"#1b3383","COALICION PACTO HISTORICO"
"1172",2022,13,0,7,"15325","Guayatá","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",32,3836,"#dddddd","OTROS"
"1173",2022,13,0,7,"15325","Guayatá","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",16,3836,"#808080","VOTOS NULOS"
"1174",2022,13,0,7,"15325","Guayatá","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",9,3836,"#dddddd","OTROS"
"1175",2022,13,0,7,"15332","Güicán","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",998,2556,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1176",2022,13,0,7,"15332","Güicán","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",705,2556,"#1b3383","COALICION PACTO HISTORICO"
"1177",2022,13,0,7,"15332","Güicán","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",54,2556,"#dddddd","OTROS"
"1178",2022,13,0,7,"15332","Güicán","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",25,2556,"#808080","VOTOS NULOS"
"1179",2022,13,0,7,"15332","Güicán","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",2,2556,"#dddddd","OTROS"
"1180",2022,13,0,7,"15362","Iza","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",892,2234,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1181",2022,13,0,7,"15362","Iza","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",506,2234,"#1b3383","COALICION PACTO HISTORICO"
"1182",2022,13,0,7,"15362","Iza","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",21,2234,"#dddddd","OTROS"
"1183",2022,13,0,7,"15362","Iza","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",12,2234,"#808080","VOTOS NULOS"
"1184",2022,13,0,7,"15362","Iza","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",1,2234,"#dddddd","OTROS"
"1185",2022,13,0,7,"15367","Jenesano","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",2711,6024,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1186",2022,13,0,7,"15367","Jenesano","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",1247,6024,"#1b3383","COALICION PACTO HISTORICO"
"1187",2022,13,0,7,"15367","Jenesano","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",54,6024,"#dddddd","OTROS"
"1188",2022,13,0,7,"15367","Jenesano","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",27,6024,"#808080","VOTOS NULOS"
"1189",2022,13,0,7,"15367","Jenesano","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",5,6024,"#dddddd","OTROS"
"1190",2022,13,0,7,"15368","Jericó","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1629,2490,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1191",2022,13,0,7,"15368","Jericó","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",275,2490,"#1b3383","COALICION PACTO HISTORICO"
"1192",2022,13,0,7,"15368","Jericó","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",13,2490,"#dddddd","OTROS"
"1193",2022,13,0,7,"15368","Jericó","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",10,2490,"#808080","VOTOS NULOS"
"1194",2022,13,0,7,"15368","Jericó","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",8,2490,"#dddddd","OTROS"
"1195",2022,13,0,7,"15377","Labranzagrande","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1634,2792,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1196",2022,13,0,7,"15377","Labranzagrande","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",394,2792,"#1b3383","COALICION PACTO HISTORICO"
"1197",2022,13,0,7,"15377","Labranzagrande","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",23,2792,"#dddddd","OTROS"
"1198",2022,13,0,7,"15377","Labranzagrande","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",10,2792,"#808080","VOTOS NULOS"
"1199",2022,13,0,7,"15377","Labranzagrande","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",3,2792,"#dddddd","OTROS"
"1200",2022,13,0,7,"15380","La Capilla","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1228,2512,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1201",2022,13,0,7,"15380","La Capilla","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",407,2512,"#1b3383","COALICION PACTO HISTORICO"
"1202",2022,13,0,7,"15380","La Capilla","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",24,2512,"#dddddd","OTROS"
"1203",2022,13,0,7,"15380","La Capilla","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",13,2512,"#808080","VOTOS NULOS"
"1204",2022,13,0,7,"15380","La Capilla","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",1,2512,"#dddddd","OTROS"
"1205",2022,13,0,7,"15401","La Victoria","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",674,1343,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1206",2022,13,0,7,"15401","La Victoria","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",149,1343,"#1b3383","COALICION PACTO HISTORICO"
"1207",2022,13,0,7,"15401","La Victoria","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",8,1343,"#dddddd","OTROS"
"1208",2022,13,0,7,"15401","La Victoria","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",4,1343,"#808080","VOTOS NULOS"
"1209",2022,13,0,7,"15403","La Uvita","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1327,1905,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1210",2022,13,0,7,"15403","La Uvita","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",203,1905,"#1b3383","COALICION PACTO HISTORICO"
"1211",2022,13,0,7,"15403","La Uvita","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",23,1905,"#dddddd","OTROS"
"1212",2022,13,0,7,"15403","La Uvita","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",7,1905,"#808080","VOTOS NULOS"
"1213",2022,13,0,7,"15407","Villa de Leyva","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",5732,12752,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"1214",2022,13,0,7,"15407","Villa de Leyva","Boyacá",1235,"COALICION PACTO HISTORICO","Presidencia 2da vuelta",3496,12752,"#1b3383","COALICION PACTO HISTORICO"
"1215",2022,13,0,7,"15407","Villa de Leyva","Boyacá",996,"VOTOS EN BLANCO","Presidencia 2da vuelta",224,12752,"#dddddd","OTROS"
"1216",2022,13,0,7,"15407","Villa de Leyva","Boyacá",997,"VOTOS NULOS","Presidencia 2da vuelta",80,12752,"#808080","VOTOS NULOS"
"1217",2022,13,0,7,"15407","Villa de Leyva","Boyacá",998,"VOTOS NO MARCADOS","Presidencia 2da vuelta",9,12752,"#dddddd","OTROS"
"1218",2022,13,0,7,"15425","Macanal","Boyacá",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 2da vuelta",1735,2825,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
