Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Puesto,Corporacion,Circunscripcion,Partido,Código Candidato,Nombre Candidato,Votos
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009913,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,242
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009917,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,2
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009917,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,3
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009917,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,4
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009917,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009917,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,4
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009917,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,5
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009917,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,26
11,CAUCA,1107300,SAN SEBASTIAN,1107300,1107399,11073009917,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,205
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,349
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,17
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,12
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,152
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,151
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,19
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,903
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,257
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,1244
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000101,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,5120
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,69
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,3
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,3
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,48
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,85
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,6
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,378
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,115
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,436
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000102,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,1920
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,92
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,7
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,2
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,2
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,84
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,63
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,401
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,60
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,308
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000103,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,2318
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,28
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,20
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,17
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,125
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,22
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,111
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107601,11076000104,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,779
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,166
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,9
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,6
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,117
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,138
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,13
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,579
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,104
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,657
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000201,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,2776
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,135
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,5
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,134
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,117
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,617
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,107
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,503
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000202,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,3933
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,49
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,2
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,46
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,57
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,210
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,29
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,135
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000203,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,1406
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,36
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,34
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,20
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,114
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,22
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,127
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107602,11076000204,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,785
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,296
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,15
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,9
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,130
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,188
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,21
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,833
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,232
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,1126
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107690,11076009001,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,3686
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107698,11076009801,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,2
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107698,11076009801,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107698,11076009801,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,5
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107698,11076009801,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,3
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107698,11076009801,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,5
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107698,11076009801,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,65
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,74
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,3
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,22
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,67
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,8
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,63
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,21
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,74
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009901,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,376
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,9
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,32
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,38
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,3
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,62
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,20
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,78
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009903,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,389
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,23
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,10
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,37
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,5
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,76
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,17
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,110
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009905,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,201
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,80
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,2
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,14
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,31
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,4
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,79
11,CAUCA,1107600,SANTANDER DE QUILICHAO,1107600,1107699,11076009913,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,8
