REGION,CÓDIGO DANE DEL DEPARTAMENTO,departamento,codigo_municipio,nombre_municipio_x,comuna_nombre_x,region,vote_share_2002_r1_BEDOYA,vote_share_2002_r1_CARDONA,vote_share_2002_r1_CRISTANCHO,vote_share_2002_r1_LORA,vote_share_2002_r1_RINCON,vote_share_2002_r1_TARJETAS NO MARCADAS,vote_share_2002_r1_TOVAR,vote_share_2002_r1_VOTOS EN BLANCO,vote_share_2002_r1_VOTOS NULOS,vote_share_2002_r1_alvaro_uribe,vote_share_2002_r1_horacio_serpa,vote_share_2002_r1_ingrid_betancourt,vote_share_2002_r1_luis_eduardo_garzon,vote_share_2002_r1_noemi_sanin,vote_share_2006_r1_LEYVA,vote_share_2006_r1_PAREJO,vote_share_2006_r1_RINCON,vote_share_2006_r1_TARJETAS NO MARCADAS,vote_share_2006_r1_VOTOS EN BLANCO,vote_share_2006_r1_VOTOS NULOS,vote_share_2006_r1_alvaro_uribe,vote_share_2006_r1_antanas_mockus,vote_share_2006_r1_carlos_gaviria,vote_share_2006_r1_horacio_serpa,vote_share_2010_r1_ARAUJO,vote_share_2010_r1_CALDERON,vote_share_2010_r1_DEVIA,vote_share_2010_r1_PARDO,vote_share_2010_r1_TARJETAS NO MARCADAS,vote_share_2010_r1_VARGAS,vote_share_2010_r1_VOTOS EN BLANCO,vote_share_2010_r1_VOTOS NULOS,vote_share_2010_r1_antanas_mockus,vote_share_2010_r1_gustavo_petro,vote_share_2010_r1_juan_manuel_santos,vote_share_2010_r1_noemi_sanin,vote_share_2010_r2_TARJETAS NO MARCADAS,vote_share_2010_r2_VOTOS EN BLANCO,vote_share_2010_r2_VOTOS NULOS,vote_share_2010_r2_antanas_mockus,vote_share_2010_r2_juan_manuel_santos,vote_share_2014_r1_LOPEZ,vote_share_2014_r1_RAMIREZ,vote_share_2014_r1_TARJETAS NO  MARCADAS,vote_share_2014_r1_VOTOS EN BLANCO,vote_share_2014_r1_VOTOS NULOS,vote_share_2014_r1_enrique_penalosa,vote_share_2014_r1_juan_manuel_santos,vote_share_2014_r1_oscar_ivan_zuluaga,vote_share_2014_r2_TARJETAS NO MARCADAS,vote_share_2014_r2_VOTOS EN BLANCO,vote_share_2014_r2_VOTOS NULOS,vote_share_2014_r2_juan_manuel_santos,vote_share_2014_r2_oscar_ivan_zuluaga,vote_share_2018_r1_DE LA CALLE,vote_share_2018_r1_MORALES,vote_share_2018_r1_TARJETAS NO MARCADAS,vote_share_2018_r1_TRUJILLO,vote_share_2018_r1_VARGAS,vote_share_2018_r1_VOTOS EN BLANCO,vote_share_2018_r1_VOTOS NULOS,vote_share_2018_r1_gustavo_petro,vote_share_2018_r1_ivan_duque,vote_share_2018_r1_sergio_fajardo,vote_share_2018_r2_TARJETAS NO MARCADAS,vote_share_2018_r2_VOTOS EN BLANCO,vote_share_2018_r2_VOTOS NULOS,vote_share_2018_r2_gustavo_petro,vote_share_2018_r2_ivan_duque,vote_share_2022_r1_ENRIQUE GÓMEZ MARTÍNEZ,vote_share_2022_r1_FEDERICO GUTIÉRREZ,vote_share_2022_r1_GUSTAVO PETRO,vote_share_2022_r1_INGRID BETANCOURT,vote_share_2022_r1_JOHN MILTON RODRÍGUEZ,vote_share_2022_r1_LUIS PÉREZ,vote_share_2022_r1_RODOLFO HERNÁNDEZ,vote_share_2022_r1_SERGIO FAJARDO,vote_share_2022_r1_VOTOS EN BLANCO .,vote_share_2022_r1_VOTOS NO MARCADOS .,vote_share_2022_r1_VOTOS NULOS .,vote_share_2022_r1_federico_gutierrez,vote_share_2022_r1_gustavo_petro,vote_share_2022_r1_ingrid_betancourt,vote_share_2022_r1_rodolfo_hernandez,vote_share_2022_r1_sergio_fajardo,vote_share_2022_r2_GUSTAVO PETRO,vote_share_2022_r2_RODOLFO HERNÁNDEZ,vote_share_2022_r2_VOTOS EN BLANCO .,vote_share_2022_r2_VOTOS NO MARCADOS .,vote_share_2022_r2_VOTOS NULOS .,vote_share_2022_r2_gustavo_petro,vote_share_2022_r2_rodolfo_hernandez,nbi_rate_x,nbi_urban,nbi_rural,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed,nombre_municipio_y,poblacion_total_x,poblacion_afrocolombiana_x,poblacion_indigena_x,poblacion_rural_dispersa_x,anos_escolaridad,hogares_con_internet,hogares_totales,pct_afro_colombian_x,pct_indigenous_x,pct_rural_disperso_x,years_schooling,internet_access_rate_x,ipm_score,nbi_rate_y,proyeccion_2022,population_2022,moe_risk_2007,moe_high_risk_2007,moe_risk_2010,moe_high_risk_2010,moe_risk_2011,moe_high_risk_2011,moe_risk_2014,moe_high_risk_2014,moe_risk_2015,moe_high_risk_2015,moe_risk_2016,moe_high_risk_2016,moe_risk_2018,moe_high_risk_2018,moe_risk_2019,moe_high_risk_2019,moe_risk_2022,moe_high_risk_2022,moe_risk_2023,moe_high_risk_2023,armed_group_presence,is_pdet,coca_hectares,risk_level,high_risk_flag,poblacion_total_y,poblacion_afrocolombiana_y,poblacion_indigena_y,poblacion_rural_dispersa_y,pct_afro_colombian_y,pct_indigenous_y,pct_rural_disperso_y,years_schooling_promedio,pct_school_attendance,internet_access_rate_y,labor_force_participation_rate,pct_female,rooms_per_household,persons_per_household,pct_age_18_29,pct_age_30_54,pct_age_55_plus,pop_2018,pop_2019,pop_2020,pop_2021,pop_2022,pop_2023,pop_2024,pop_2025,pop_2026,comuna_nombre_y,pct_ingresos_propios,gastos_totales_per_capita,transferencias_per_capita,ingresos_tributarios_per_capita
Región Centro Sur,73,Tolima,73675,San Antonio,,,0.0081276339554485,0.0030102347983142,0.0054184226369656,0.0036122817579771,0.0024081878386514,0.0165562913907284,0.009933774834437,0.0264900662251655,0.0364238410596026,0.6556291390728477,0.1201083684527393,0.0030102347983142,0.0313064419024683,0.0779650812763395,0.0041528239202657,0.0088593576965669,0.0024916943521594,0.0199335548172757,0.0246400885935769,0.0229789590254706,0.8189368770764119,0.0052602436323366,0.0645071982281284,0.0282392026578073,0.0032377428307123,0.005550416281221,0.0011563367252543,0.0099444958371877,0.0090194264569842,0.0180388529139685,0.011332099907493,0.0175763182238667,0.0520351526364477,0.0178075855689176,0.8221554116558741,0.0321461609620721,0.0060129509713228,0.0148011100832562,0.0108695652173913,0.0511100832562442,0.9172062904717854,0.0374969564158753,0.1653274896518139,0.0056001947893839,0.0216703189676162,0.0197224251278305,0.0262965668371073,0.0805941076211346,0.6432919405892379,0.0042848398286064,0.0146908794123648,0.0201999591920016,0.1244643950214242,0.836359926545603,0.0061555679910464,0.0014922589069203,0.004476776720761,0.0027979854504756,0.1025927998507741,0.0126842007088229,0.0123111359820928,0.0789031897034135,0.7259839582167507,0.0520425293788472,0.0009087604507451,0.0178117048346055,0.0083605961468556,0.113958560523446,0.8589603780443476,0.0045391750542727,,,,0.0151963686599565,0.0005920663114268,,,0.0151963686599565,0.0029603315571343,0.0134201697256759,0.2091967633708308,0.1582790605881192,0.0007894217485691,0.5606867969212552,0.0191434774028024,,,0.0169333829549683,0.0018608113137327,0.0137700037216226,0.2108299218459248,0.7566058801637514,0.2625893012719986,0.2198498357578601,0.2878325942350332,0.1846202682881172,True,0.1846202682881172,True,,,,,,,,,,,,,,,,,,medium,0.0,high,1.0,high,1.0,high,1.0,high,1.0,medium,0.0,high,1.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,12901.0,1364.0,1321.0,3418.0,0.1057,0.1024,0.2649,9.3889,0.8451,0.4664,0.5912,0.5046,2.5955,3.663,0.2622,0.323,0.4148,12901.0,13003.0,13122.0,13179.0,13213.0,13228.0,13284.0,13336.0,13351.0,,0.5150874844799114,1209926.4714285715,87195.81571428571,90919.39571428573
Región Centro Oriente,25,Cundinamarca,25645,San Antonio del Tequendama,,,0.0053916004540295,0.0002837684449489,0.0011350737797956,0.0002837684449489,0.0011350737797956,0.0042565266742338,0.0017026106696935,0.0093643586833144,0.0127695800227014,0.4690692395005675,0.3714528944381385,0.0045402951191827,0.0655505107832009,0.0530646992054483,0.0010411244143675,0.0018219677251431,0.0007808433107756,0.0026028110359187,0.0109318063508589,0.0111920874544508,0.6944299843831337,0.0057261842790213,0.1769911504424778,0.0944820406038521,0.0011475786091347,0.0022951572182694,0.0013770943309616,0.0477392701400045,0.0013770943309616,0.0734450309846224,0.0064264402111544,0.008033050263943,0.1397750745926096,0.0475097544181776,0.6297911406931375,0.0410833142070231,0.0018059855521155,0.0216718266253869,0.0108359133126934,0.164344685242518,0.8013415892672858,0.1149492017416545,0.1593613933236574,0.0011611030478955,0.0388969521044992,0.0258345428156748,0.060377358490566,0.2516690856313497,0.3477503628447024,0.0020680147058823,0.0241268382352941,0.0202205882352941,0.4368106617647059,0.5167738970588235,0.0211701308698999,0.0023094688221709,0.001924557351809,0.0053887605850654,0.1029638183217859,0.0132794457274826,0.008275596612779,0.1749422632794457,0.4511162432640492,0.2170900692840646,0.0017317683278814,0.0404079276505676,0.0088512603425052,0.3172984414085049,0.6317106022705407,0.0020130850528434,,,,0.003690655930213,,,,0.0110719677906391,0.0013420567018956,0.0043616842811608,0.1234692165744002,0.2536487166582788,0.0003355141754739,0.5671867136386513,0.0328803891964435,,,0.017327935222672,0.0016194331983805,0.0076113360323886,0.3323076923076923,0.6411336032388664,0.0736130170554793,0.0360576923076923,0.0769477054429028,0.1589957001992672,True,0.1589957001992672,True,,,,,,,,,,,,,,,,,,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,11751.0,662.0,0.0,2555.0,0.0564,0.0,0.2174,10.9531,0.8659,0.6013,0.6264,0.5045,3.5199,3.2408,0.2717,0.3293,0.3991,11751.0,11853.0,12061.0,12136.0,12134.0,12184.0,12208.0,12207.0,12209.0,,0.7533212720123108,907488.7528571428,60445.805714285714,166164.95142857142
Región Centro Oriente,68,Santander,68673,San Benito,,,0.0099900099900099,,0.0009990009990009,0.0009990009990009,,0.0049950049950049,0.0009990009990009,0.0109890109890109,0.0069930069930069,0.2257742257742257,0.6893106893106893,0.0009990009990009,0.0219780219780219,0.0259740259740259,0.0066592674805771,0.0177580466148723,0.0033296337402885,0.0144284128745837,0.0110987791342952,0.0099889012208657,0.5105438401775805,0.0033296337402885,0.0554938956714761,0.367369589345172,0.0019102196752626,,0.0009551098376313,0.0907354345749761,0.0076408787010506,0.0697230181470869,0.0095510983763132,0.0066857688634192,0.0945558739255014,0.0181470869149952,0.612225405921681,0.0878701050620821,0.0009165902841429,0.0137488542621448,0.0073327222731439,0.1017415215398716,0.8762603116406966,0.0304568527918781,0.1126903553299492,0.0050761421319796,0.0385786802030456,0.0203045685279187,0.0172588832487309,0.4852791878172589,0.2903553299492385,0.0020547945205479,0.0143835616438356,0.0082191780821917,0.5363013698630137,0.4390410958904109,0.0089153046062407,0.0029717682020802,0.0014858841010401,0.0037147102526002,0.3239227340267459,0.0118870728083209,0.0066864784546805,0.0965824665676077,0.437592867756315,0.1054977711738484,0.0014275517487508,0.0299785867237687,0.0085653104925053,0.2034261241970021,0.7566024268379729,0.0012476606363069,,,,0.0012476606363069,,,,0.0024953212726138,0.0018714909544603,0.0018714909544603,0.0417966313162819,0.0898315658140985,0.0006238303181534,0.8533998752339363,0.0056144728633811,,,0.0052447552447552,0.0011655011655011,0.0029137529137529,0.1095571095571095,0.8811188811188811,0.1197781885397412,0.0743801652892562,0.1242387332521315,0.1751835953101328,True,0.1751835953101328,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,2932.0,223.0,109.0,612.0,0.0761,0.0373,0.2087,9.9219,0.886,0.5644,0.6748,0.5013,3.1555,3.6735,0.2459,0.323,0.4311,2932.0,2960.0,2998.0,2999.0,3035.0,3012.0,3015.0,3017.0,3031.0,,0.3900429708505129,1486628.7471428572,198532.5571428572,90933.65285714286
Región Caribe,70,Sucre,70678,San Benito Abad,,,0.0166180103301145,0.0002245677071637,0.002245677071637,0.0024702447788008,0.0004491354143274,0.0033685156074556,0.0049404895576016,0.0029193801931282,0.010779249943858,0.1450707388277565,0.7579160116775208,0.0011228385358185,0.0357062654390298,0.0161688749157871,0.0039572615749901,0.0180055401662049,0.003561535417491,0.001978630787495,0.0045508508112386,0.0148397309062129,0.4851602690937871,0.0005935892362485,0.130787495053423,0.3365650969529086,0.003899480069324,0.0018775274407856,0.0017331022530329,0.0326400924321201,0.0064991334488734,0.0345176198729058,0.0021663778162911,0.0067879838243789,0.0670132871172732,0.1558347775852108,0.6658001155401502,0.0212305025996533,0.0044711686709836,0.020814061054579,0.0072463768115942,0.1122417514646931,0.8552266419981499,0.0450837269214255,0.0299126950050093,0.0034349506225848,0.0148847860312008,0.0078717618434235,0.0137398024903392,0.5092314297981967,0.3758408472878202,0.0026221942521501,0.0062932662051604,0.0084959093769666,0.553702538284036,0.4288860918816866,0.0151148730350665,0.0043530834340991,0.0033857315598548,0.0031438935912938,0.0898428053204353,0.0039903264812575,0.0042321644498186,0.4143893591293833,0.4447400241837969,0.0147521160822249,0.001275645795684,0.0051025831827362,0.0049962793664292,0.4294674178803019,0.5591580737748485,0.004327963452753,,,,0.0198364991584515,0.0004808848280836,,,0.0064919451791295,0.0019235393123346,0.0030055301755229,0.3196681894686222,0.5318586198605434,0.0006011060351045,0.0935320990622745,0.0182736234671796,,,0.00814332247557,0.0006706265568116,0.004502778310021,0.605288369419429,0.3813949032381682,0.3622750970169731,0.2606997282608696,0.3927534016205473,0.2357543664470872,True,0.2357543664470872,True,,,,,,,,,,,,,,,,,,low,0.0,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,medium,0.0,medium,0.0,0.0,0.0,0.0,medium,0.0,28681.0,1728.0,552.0,8843.0,0.0602,0.0192,0.3083,9.1623,0.789,0.4122,0.6297,0.4965,3.3652,3.8086,0.2663,0.3072,0.4265,28681.0,29357.0,30079.0,30644.0,31066.0,31490.0,31892.0,32276.0,32596.0,,0.6386253893978585,974465.532857143,39941.9,68222.75428571428
Región Centro Oriente,25,Cundinamarca,25649,San Bernardo,,,0.0039596832253419,0.0021598272138228,0.0014398848092152,0.0014398848092152,0.0007199424046076,0.0032397408207343,0.0035997120230381,0.0248380129589632,0.0230381569474442,0.5446364290856731,0.1403887688984881,0.0050395968322534,0.1123110151187904,0.1331893448524118,0.0008857395925597,0.0017714791851195,0.0017714791851195,0.0026572187776793,0.0132860938883968,0.0085621493947446,0.7826985532919988,0.0026572187776793,0.1499852376734573,0.0357248302332447,0.0007851347814708,0.0007851347814708,0.0005234231876472,0.0117770217220622,0.0010468463752944,0.0403035854488353,0.0091599057838262,0.0068045014394137,0.0952630201517927,0.0434441245747186,0.7414289453022769,0.0486783564511907,0.0013535462912831,0.0208446128857606,0.0100162425554953,0.1166756903086085,0.8511099079588522,0.0927109974424552,0.1902173913043478,0.002237851662404,0.0326086956521739,0.0220588235294117,0.0172634271099744,0.1956521739130435,0.4472506393861892,0.002063983488132,0.0178018575851393,0.0201238390092879,0.3248194014447884,0.6351909184726522,0.0095238095238095,0.0025062656641604,0.0025062656641604,0.0022556390977443,0.0654135338345864,0.0150375939849624,0.0115288220551378,0.2047619047619047,0.530827067669173,0.1526315789473684,0.0007340347443112,0.0252018595546855,0.0107658429165647,0.3058478101296795,0.657450452654759,0.001098901098901,,,,0.0026373626373626,0.0002197802197802,,,0.0087912087912087,0.0006593406593406,0.0076923076923076,0.1028571428571428,0.2518681318681319,0.0002197802197802,0.6021978021978022,0.0217582417582417,,,0.009925558312655,0.0008271298593879,0.0078577336641852,0.3393300248138958,0.642059553349876,0.0867098865478119,0.0544771446462116,0.1111638954869358,0.1589957001992672,True,0.1589957001992672,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,8473.0,0.0,552.0,1284.0,0.0,0.0651,0.1515,10.8977,0.8427,0.5386,0.6598,0.5133,3.0961,4.2679,0.2526,0.3712,0.3762,8473.0,8554.0,8607.0,8644.0,8651.0,8685.0,8709.0,8729.0,8732.0,,0.6349914599546123,1262895.5028571428,85832.79142857144,106721.7042857143
Región Pacífico,52,Nariño,52685,San Bernardo,,,0.0132275132275132,0.0044091710758377,0.0,0.0035273368606701,0.0008818342151675,0.009700176366843,0.0052910052910052,0.0114638447971781,0.0088183421516754,0.4753086419753086,0.3403880070546737,0.0061728395061728,0.04673721340388,0.074074074074074,0.0018268176835951,0.0065765436609426,0.0036536353671903,0.010595542564852,0.0124223602484472,0.0065765436609426,0.7994154183412495,0.0014614541468761,0.1176470588235294,0.0398246255023748,0.0016666666666666,0.0006666666666666,0.002,0.009,0.004,0.0413333333333333,0.0096666666666666,0.0033333333333333,0.1226666666666666,0.0326666666666666,0.715,0.058,0.0081863979848866,0.0245591939546599,0.0031486146095717,0.1076826196473551,0.8564231738035264,0.0717171717171717,0.0444444444444444,0.007070707070707,0.0373737373737373,0.0101010101010101,0.037037037037037,0.2424242424242424,0.5498316498316498,0.0060782241014799,0.0295983086680761,0.0089852008456659,0.3652219873150105,0.5901162790697675,0.0032223415682062,0.0010741138560687,0.0040279269602577,0.0032223415682062,0.0335660580021482,0.0147690655209452,0.0053705692803437,0.3053168635875403,0.5725026852846402,0.0545112781954887,0.0026731470230862,0.0247873633049817,0.006318347509113,0.3414337788578371,0.6247873633049817,0.0017930327868852,,,,0.0033299180327868,0.0002561475409836,,,0.0217725409836065,0.0017930327868852,0.0112704918032786,0.2085040983606557,0.5248463114754098,,0.2120901639344262,0.0143442622950819,,,0.0256750774679061,0.0024347056219566,0.014165559982293,0.6111111111111112,0.3466135458167331,0.2124183006535948,0.1754104925911093,0.2269092049553081,0.2183487060505397,True,0.2183487060505397,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,high,1.0,low,0.0,0.0,0.0,0.0,low,0.0,9200.0,817.0,617.0,2390.0,0.0888,0.067,0.2598,9.9023,0.7986,0.5212,0.575,0.5131,3.3518,3.1855,0.2348,0.3531,0.4121,9200.0,9207.0,9204.0,9216.0,9209.0,9192.0,9192.0,9190.0,9165.0,,0.2945679273760693,1266449.1414285714,142160.24714285714,58365.654285714285
Región Caribe,23,Córdoba,23675,San Bernardo del Viento,,,0.0113489811710085,0.0009027598658756,0.0012896569512509,0.0011606912561258,,0.0021924168171266,0.004126902244003,0.0051586278050038,0.0091565643538818,0.2302037657982976,0.6964147536755223,0.0010317255610007,0.0236007222078927,0.01341243229301,0.0041478129713423,0.012569130216189,0.001131221719457,0.0052790346907993,0.0043991955756661,0.0076671694318753,0.4734791352438411,0.0007541478129713,0.1161387631975867,0.3744343891402715,0.0023009664058904,0.0018407731247123,0.0012655315232397,0.1844224574321215,0.0025310630464795,0.017372296364473,0.0063276576161988,0.0086286240220892,0.0732857800276116,0.1340312931431201,0.5477450529222273,0.0202485043718361,0.0027932960893854,0.0271711528694768,0.0054596241747079,0.1555358049771457,0.8090401218892839,0.0490856592877767,0.0326034648700673,0.0022858517805582,0.0204523580365736,0.0079403272377285,0.020572666025024,0.6465351299326275,0.2205245428296439,0.0024163709129351,0.0074001359208638,0.0075511591029222,0.7031639356641245,0.2794683983991542,0.0183231538034425,0.0007403294466037,0.002591153063113,0.0058300943920044,0.2118267629094947,0.0080510827318156,0.0075883768276883,0.5296131778641495,0.1956320562650379,0.0194336479733481,0.0021285653469561,0.0106428267347807,0.0064708386547467,0.6437633035334185,0.3369944657300979,0.0023027189797183,,,,0.0112478965547781,8.85661146045523e-05,,,0.0138163138783101,0.0018598884066955,0.0050482685324594,0.2505535382162784,0.613851740324152,0.0007970950314409,0.0850234700203702,0.0154105039411921,,,0.0125713460010114,0.0015172314139151,0.0062856730005057,0.7052958601257134,0.2743298894588541,0.4198457723273431,0.2855983302411873,0.4754720607312737,0.2397809521843081,True,0.2397809521843081,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,36999.0,4202.0,5787.0,16636.0,0.1136,0.1564,0.4496,8.9924,0.7454,0.3553,0.6156,0.5052,3.0775,3.4415,0.2873,0.3271,0.3857,36999.0,37813.0,38682.0,39356.0,39916.0,40394.0,40897.0,41366.0,41755.0,,0.6307679341416522,1014219.1485714286,36311.62,54691.73142857143
Región Centro Oriente,54,Norte de Santander,54670,San Calixto,,,0.0121951219512195,0.024390243902439,,0.0040650406504065,0.0040650406504065,0.02710027100271,0.0121951219512195,0.0663956639566395,0.040650406504065,0.1097560975609756,0.2953929539295393,0.013550135501355,0.1463414634146341,0.2439024390243902,0.0027643400138217,0.0034554250172771,0.0013821700069108,0.0055286800276434,0.0262612301313061,0.0076019350380096,0.110573600552868,0.0020732550103662,0.8140981340704907,0.0262612301313061,0.0040462427745664,0.0023121387283236,0.0023121387283236,0.0080924855491329,0.0086705202312138,0.0080924855491329,0.0092485549132947,0.0092485549132947,0.0982658959537572,0.708092485549133,0.1034682080924855,0.038150289017341,0.0259740259740259,0.1655844155844155,0.0487012987012987,0.2954545454545454,0.4642857142857143,0.6159062885326757,0.0178791615289765,0.0049321824907521,0.0425400739827373,0.0203452527743526,0.0104808877928483,0.2626387176325524,0.0252774352651048,0.0014020329477742,0.0280406589554854,0.0077111812127585,0.93024886084823,0.0325972660357518,0.0065717415115005,0.0003650967506389,0.0036509675063891,0.0021905805038335,0.0240963855421686,0.0113179992698064,0.0105878057685286,0.8349762687112084,0.0595107703541438,0.044906900328587,0.000893655049151,0.013702710753649,0.0148942508191837,0.9088471849865952,0.0616621983914209,0.0005488474204171,,,,0.0019209659714599,,,,0.0085071350164654,,0.0074094401756311,0.0208562019758507,0.8397365532381997,,0.1185510428100987,0.002469813391877,,,0.006505159264244,0.000224315836698,0.0103185284881112,0.9055630327501122,0.0773889636608344,0.3851739788199698,0.1762692527096406,0.4300416564567508,0.2076902500365385,True,0.2076902500365385,True,,,,,,,,,,,,,,,,,,extreme,1.0,medium,0.0,extreme,1.0,high,1.0,extreme,1.0,high,1.0,high,1.0,low,0.0,extreme,1.0,extreme,1.0,0.0,0.0,0.0,extreme,1.0,12009.0,1140.0,1706.0,4531.0,0.0949,0.1421,0.3773,8.8187,0.7832,0.4036,0.5996,0.506,3.163,3.7996,0.2587,0.3624,0.3789,12009.0,12410.0,12833.0,13068.0,13249.0,13405.0,13579.0,13733.0,13849.0,,0.3404102602438232,1163442.0628571429,136269.97428571427,68334.86285714286
Región Eje Cafetero - Antioquia,5,Antioquia,05649,San Carlos,,,0.0077235772357723,0.008130081300813,0.0012195121951219,0.0032520325203252,0.0024390243902439,0.0280487804878048,0.0032520325203252,0.0300813008130081,0.0158536585365853,0.6077235772357723,0.0552845528455284,0.0121951219512195,0.03130081300813,0.1934959349593495,0.0053226879574184,0.0093147039254823,0.0023286759813705,0.0129740518962075,0.0232867598137059,0.0156353958749168,0.8100465735196274,0.0039920159680638,0.0888223552894211,0.0282767797737857,0.0029904306220095,0.001993620414673,0.0049840510366826,0.0097687400318979,0.0077751196172248,0.0273125996810207,0.0117623604465709,0.009170653907496,0.0779505582137161,0.0123604465709728,0.6559011164274322,0.178030303030303,0.0049840510366826,0.0161483253588516,0.0059808612440191,0.0811403508771929,0.8917464114832536,0.0396021021021021,0.087087087087087,0.0075075075075075,0.0350975975975976,0.0200825825825825,0.0350975975975976,0.434496996996997,0.3410285285285285,0.0078418559058977,0.0200947557588629,0.0160104558078745,0.5041659859500082,0.4518869465773566,0.0133590414543451,0.0039939402286186,0.008401046687784,0.0030298856906762,0.0172152596061148,0.0136344856080429,0.0106045999173667,0.0497176697424597,0.6364137171188542,0.2421154111003993,0.0032935364347468,0.0326609029779058,0.0126252229998627,0.1292713050638122,0.8221490325236723,0.0042976094547408,,,,0.0056406124093473,0.0012087026591458,,,0.0114155251141552,0.0024174053182917,0.0096696212731668,0.4860327692720924,0.1583400483481063,0.0006715014773032,0.2775987107171636,0.0427074939564867,,,0.0156470437347697,0.0017955623957932,0.0079517763242272,0.2037963319225343,0.7708092856226754,0.1207124469491407,0.0914009111617312,0.1487277180568784,0.1588426984159165,True,0.1588426984159165,True,,,,,,,,,,,,,,,,,,medium,0.0,extreme,1.0,high,1.0,high,1.0,low,0.0,medium,0.0,high,1.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,16256.0,642.0,1132.0,3588.0,0.0395,0.0696,0.2207,9.9734,0.7906,0.4658,0.6078,0.502,3.6547,3.0208,0.275,0.3404,0.3846,16256.0,16423.0,16629.0,16720.0,16776.0,16827.0,16912.0,16938.0,16961.0,,0.6678990901260194,1807169.0185714287,208118.61285714287,233289.98285714284
Región Caribe,23,Córdoba,23678,San Carlos,,,0.0061963775023832,0.0004766444232602,0.0011121703209405,0.0019065776930409,0.0004766444232602,0.0028598665395614,0.0028598665395614,0.0042897998093422,0.0120749920559262,0.4815697489672704,0.4531299650460756,0.0025421035907213,0.0120749920559262,0.0184302510327295,0.002813172265431,0.0122455733906999,0.0153897070991229,0.0076121131888135,0.0066192288598378,0.0100943240112526,0.539632632798279,0.0016548072149594,0.1348667880191957,0.2690716531524077,0.0016700066800267,0.001503006012024,0.0013360053440213,0.1444555778223112,0.0045090180360721,0.0200400801603206,0.0123580494321977,0.0076820307281229,0.1037074148296593,0.1513026052104208,0.5136940547762191,0.0377421509686038,0.0034178809138334,0.0246447202734304,0.0091743119266055,0.1757510343586976,0.787012052527433,0.0626050420168067,0.0905462184873949,0.0029411764705882,0.0294117647058823,0.0092436974789915,0.0186974789915966,0.4357142857142857,0.3508403361344537,0.0027611044417767,0.0123649459783913,0.0141656662665066,0.5549819927971188,0.4157262905162064,0.0143762183235867,0.0026803118908382,0.0038986354775828,0.0041423001949317,0.1167153996101364,0.0080409356725146,0.006578947368421,0.356359649122807,0.4651559454191033,0.0209551656920077,0.0025333186474281,0.0105738517457869,0.006828945919154,0.4089657451261152,0.5710981385615156,0.0017370390165686,,,,0.0057455905932656,0.0004008551576696,,,0.0128273650454302,0.0020042757883484,0.0069481560662747,0.3681186531266702,0.4363976483164083,0.0005344735435595,0.1507215392838054,0.0145644040619989,,,0.0111759469884284,0.0024725546434576,0.0056374245870833,0.4978736030066264,0.4828404707744041,0.3860275369709331,0.238562091503268,0.4188487115544472,0.2397809521843081,True,0.2397809521843081,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,medium,0.0,0.0,0.0,0.0,medium,0.0,26959.0,1715.0,5239.0,10956.0,0.0636,0.1943,0.4064,9.85,0.7953,0.4132,0.6175,0.4859,2.766,3.4935,0.3055,0.3394,0.3551,26959.0,27364.0,27783.0,28063.0,28314.0,28531.0,28745.0,28909.0,29051.0,,0.6101711393562746,726717.7757142857,37309.60428571429,47200.58714285714
